,TIMESTAMP,lat,lon,LiveBin_1dM,LiveBin_2dM,LiveBin_3dM,LiveBin_4dM,LiveBin_5dM,LiveBin_6dM,LiveBin_7dM,LiveBin_8dM,LiveBin_9dM,LiveBin_10dM,LiveBin_11dM,LiveBin_12dM,LiveBin_13dM,LiveBin_14dM,LiveBin_15dM,LiveBin_16dM
32,2019-10-30 14:00:31,51.95986,07.63486,14.901,1.342,0.391,0.159,0.065,0.093,0.049,0.324,0.418,0,1.599,0,0,0,0,0
33,2019-10-30 14:00:32,51.95985,07.63486,14.004,1.169,0.383,0.246,0.118,0.07,0,0.216,0.836,0.374,0,0,0,0,0,0
34,2019-10-30 14:00:33,51.95983,07.63486,15.577,1.277,0.4,0.119,0.039,0.023,0.049,0.108,0.209,0.747,0,0,0,0,0,0
35,2019-10-30 14:00:34,51.95980,07.63486,19.334,1.399,0.378,0.174,0.131,0.093,0.097,0.324,0.209,0.374,0,0,0,0,0,0
36,2019-10-30 14:00:35,51.95978,07.63487,17.881,1.347,0.361,0.119,0.078,0.116,0,0.216,0,0,0,0,0,0,0,0
37,2019-10-30 14:00:36,51.95975,07.63486,17.879,1.253,0.44,0.079,0.131,0.139,0.097,0.216,0.418,0,0.8,1.68,0,0,0,0
38,2019-10-30 14:00:37,51.95972,07.63486,16.835,1.312,0.405,0.111,0.091,0.185,0,0.216,0.836,0.374,0,0,0,6.256,0,0
39,2019-10-30 14:00:38,51.95968,07.63485,27.684,1.389,0.352,0.166,0.065,0.093,0.194,0.108,0,0.374,0.8,0,0,0,0,0
40,2019-10-30 14:00:39,51.95965,07.63485,30.801,1.328,0.418,0.103,0.118,0.093,0.097,0.216,0,0,0,0,3.242,0,0,0
41,2019-10-30 14:00:40,51.95962,07.63485,30.521,1.49,0.409,0.166,0.091,0.093,0,0.108,0.209,0,0,0,0,6.256,0,0
42,2019-10-30 14:00:41,51.95959,07.63485,31.054,1.445,0.422,0.19,0.039,0.162,0.049,0.216,0.209,0.747,0.8,0,0,0,0,0
43,2019-10-30 14:00:42,51.95955,07.63484,31.092,1.373,0.343,0.135,0.104,0.093,0.146,0.324,0.418,0.374,0,1.68,0,0,0,0
44,2019-10-30 14:00:43,51.95951,07.63483,31.146,1.467,0.369,0.087,0.026,0.07,0.146,0,0.627,0.374,0,0,0,0,0,0
45,2019-10-30 14:00:44,51.95947,07.63483,30.843,1.53,0.479,0.151,0.065,0.116,0.146,0,0.209,0.747,0,0,0,0,0,0
46,2019-10-30 14:00:45,51.95943,07.63482,31.657,1.424,0.409,0.174,0.065,0.093,0.097,0.216,0.418,0,0,1.68,3.242,0,0,0
47,2019-10-30 14:00:46,51.95939,07.63481,31.815,1.403,0.396,0.19,0.091,0.116,0.097,0,0.209,0.374,0.8,1.68,0,0,0,0
48,2019-10-30 14:00:47,51.95934,07.63480,31.157,1.492,0.391,0.182,0.078,0.139,0.049,0.216,0,0.374,0.8,0,0,0,0,0
49,2019-10-30 14:00:48,51.95929,07.63479,21.743,1.38,0.484,0.159,0.104,0.255,0.146,0.108,0.418,0,0,0,0,0,0,0
50,2019-10-30 14:00:49,51.95925,07.63478,20.953,1.295,0.413,0.166,0.039,0.209,0.049,0.108,0.627,0.374,0.8,0,0,0,0,0
51,2019-10-30 14:00:50,51.95920,07.63477,21.469,1.375,0.453,0.135,0.052,0.139,0.194,0,0,0,1.599,0,0,0,0,0
52,2019-10-30 14:00:51,51.95916,07.63475,20.631,1.298,0.361,0.111,0.078,0.023,0.049,0.216,0.209,0.374,0,0,0,0,0,0
53,2019-10-30 14:00:52,51.95911,07.63474,19.123,1.363,0.374,0.127,0.039,0.07,0.049,0.216,0.209,0,0,1.68,0,0,0,0
54,2019-10-30 14:00:53,51.95907,07.63473,21.142,1.34,0.396,0.166,0.039,0.116,0.049,0,0.836,0,0,0,0,6.256,0,0
55,2019-10-30 14:00:54,51.95903,07.63472,19.74,1.326,0.383,0.127,0.104,0.185,0.194,0.108,0,0,0,1.68,0,0,0,0
56,2019-10-30 14:00:55,51.95898,07.63471,19.699,1.565,0.607,0.182,0.209,0.232,0.243,0.216,0.418,0,0.8,0,0,0,0,0
57,2019-10-30 14:00:56,51.95894,07.63469,19.938,1.467,0.475,0.222,0.091,0.046,0.097,0,0.627,1.121,0,1.68,3.242,0,0,0
58,2019-10-30 14:00:57,51.95889,07.63468,18.981,1.326,0.374,0.151,0.039,0.07,0,0.108,0.209,0.374,0,1.68,0,0,0,0
59,2019-10-30 14:00:58,51.95885,07.63467,28.863,1.399,0.466,0.166,0.065,0.093,0.146,0.108,0.627,0.747,0,0,0,0,12.069,0
60,2019-10-30 14:00:59,51.95881,07.63465,30.535,1.572,0.664,0.135,0.065,0.07,0.146,0,0.627,1.121,0,3.36,0,0,0,0
61,2019-10-30 14:01:00,51.95877,07.63464,30.977,1.523,0.444,0.19,0.078,0.232,0.194,0.108,0,0,0,0,0,0,0,23.295
62,2019-10-30 14:01:01,51.95873,07.63463,30.739,1.542,0.422,0.151,0.183,0.023,0.146,0.324,0.627,0.374,0,1.68,0,0,0,0
63,2019-10-30 14:01:02,51.95868,07.63462,30.868,1.349,0.413,0.095,0.065,0.046,0.097,0,0.209,0,0.8,0,0,0,0,0
64,2019-10-30 14:01:03,51.95864,07.63461,30.403,1.478,0.44,0.079,0.065,0.162,0.097,0.108,0.418,0.374,0,3.36,0,0,12.069,0
65,2019-10-30 14:01:04,51.95859,07.63459,30.245,1.476,0.493,0.143,0.157,0.093,0.097,0,0.627,0,0,1.68,0,0,0,0
66,2019-10-30 14:01:05,51.95856,07.63458,30.503,1.417,0.444,0.174,0.104,0.139,0.389,0,0.418,0.747,0,0,0,0,0,0
67,2019-10-30 14:01:06,51.95853,07.63457,30.277,1.591,0.405,0.174,0.104,0.116,0.194,0.324,0.418,0.374,0,0,3.242,0,0,0
68,2019-10-30 14:01:07,51.95850,07.63456,30.842,1.476,0.523,0.214,0.091,0.093,0.097,0.216,0.627,0,0.8,0,0,0,0,0
69,2019-10-30 14:01:08,51.95848,07.63455,21.219,1.481,0.409,0.151,0.052,0.116,0,0.216,0.627,0.374,1.599,0,3.242,0,0,0
70,2019-10-30 14:01:09,51.95847,07.63454,12.035,1.26,0.356,0.198,0.065,0.162,0.049,0.108,0.209,0.747,0,0,0,0,0,0
71,2019-10-30 14:01:10,51.95846,07.63453,14.057,1.377,0.352,0.159,0.118,0.046,0.243,0.216,0.418,0.747,1.599,1.68,0,0,0,0
72,2019-10-30 14:01:11,51.95846,07.63452,12.264,1.309,0.422,0.087,0.131,0.116,0.146,0.324,0.418,0.747,0,1.68,3.242,6.256,0,0
73,2019-10-30 14:01:12,51.95846,07.63452,11.647,1.342,0.405,0.135,0.104,0.046,0.097,0.108,0.627,0.747,0.8,0,0,0,0,0
74,2019-10-30 14:01:13,51.95845,07.63450,13.062,1.223,0.383,0.23,0.118,0,0.097,0.216,0.627,0.374,0,0,3.242,0,0,0
75,2019-10-30 14:01:14,51.95844,07.63449,16.386,1.295,0.409,0.19,0.104,0.093,0.146,0.216,0.418,0.374,0,0,0,0,0,0
76,2019-10-30 14:01:15,51.95844,07.63449,14.706,1.262,0.378,0.143,0.104,0.093,0.097,0.108,0.209,0,0,0,0,0,0,0
77,2019-10-30 14:01:16,51.95844,07.63448,14.544,1.356,0.462,0.182,0.118,0.325,0.049,0.324,0.209,0,0,0,6.484,0,0,0
78,2019-10-30 14:01:17,51.95844,07.63448,14.016,1.251,0.444,0.206,0.131,0.255,0.146,0.216,0,0.374,0.8,0,0,0,0,0
79,2019-10-30 14:01:18,51.95844,07.63447,25.569,1.37,0.462,0.166,0.065,0.116,0.097,0.216,1.044,0,0,0,0,0,0,0
80,2019-10-30 14:01:19,51.95844,07.63447,31.243,1.539,0.435,0.119,0.052,0.093,0.146,0.108,0.627,0,0.8,0,0,0,0,0
81,2019-10-30 14:01:20,51.95843,07.63446,31.114,1.429,0.497,0.119,0.118,0.046,0.049,0.108,0.418,0,1.599,1.68,0,0,0,0
82,2019-10-30 14:01:21,51.95843,07.63446,30.975,1.455,0.422,0.222,0.065,0.093,0.194,0.216,0.418,0,1.599,0,0,0,0,0
83,2019-10-30 14:01:22,51.95843,07.63445,31.058,1.502,0.554,0.166,0.065,0.185,0.146,0,0.209,0.747,0,0,3.242,0,0,0
84,2019-10-30 14:01:23,51.95843,07.63445,30.445,1.579,0.462,0.079,0.091,0.093,0.292,0.216,0.209,0.747,0.8,0,3.242,0,0,0
85,2019-10-30 14:01:24,51.95843,07.63445,30.81,1.49,0.493,0.182,0.078,0.07,0,0.216,0.836,0.374,0,1.68,0,0,12.069,0
86,2019-10-30 14:01:25,51.95843,07.63445,30.961,1.518,0.567,0.111,0.026,0.139,0.097,0.216,0.627,0,0,0,0,0,0,0
87,2019-10-30 14:01:26,51.95843,07.63445,31.31,1.628,0.497,0.143,0.131,0.162,0.146,0.108,0.418,0.374,0,0,0,0,0,0
88,2019-10-30 14:01:27,51.95842,07.63444,30.871,1.523,0.55,0.166,0.026,0.209,0.146,0.108,0.627,0.374,0,0,0,0,0,23.295
89,2019-10-30 14:01:28,51.95842,07.63444,21.085,1.448,0.457,0.143,0.104,0.046,0.146,0.216,0.836,0.374,0.8,0,6.484,0,0,0
90,2019-10-30 14:01:29,51.95842,07.63444,12.662,1.37,0.466,0.127,0.065,0.093,0,0,0.836,0.374,0.8,0,0,0,0,0
91,2019-10-30 14:01:30,51.95842,07.63444,12.239,1.298,0.449,0.238,0.091,0.162,0.049,0.108,0.836,0,1.599,0,0,0,0,0
92,2019-10-30 14:01:31,51.95842,07.63444,12.237,1.314,0.387,0.095,0.065,0.185,0.146,0,0.627,0,0,1.68,0,0,0,0
93,2019-10-30 14:01:32,51.95842,07.63443,13.215,1.349,0.4,0.198,0.104,0.139,0.097,0.108,0.418,0.374,1.599,0,0,0,0,0
94,2019-10-30 14:01:33,51.95842,07.63443,12.267,1.298,0.449,0.127,0.118,0.116,0.097,0.324,0.418,0.747,0.8,0,0,0,0,0
95,2019-10-30 14:01:34,51.95842,07.63443,19.742,1.499,0.44,0.166,0.039,0.185,0.049,0.216,0.209,0.374,0,0,0,0,0,0
96,2019-10-30 14:01:35,51.95842,07.63443,18.881,1.335,0.387,0.135,0.131,0.162,0.194,0.54,0.627,0,0,0,0,0,0,0
97,2019-10-30 14:01:36,51.95841,07.63443,18.78,1.488,0.33,0.214,0.065,0.255,0.194,0.216,0.209,0.747,0,0,3.242,0,0,0
98,2019-10-30 14:01:37,51.95840,07.63442,17.076,1.354,0.418,0.222,0.065,0.116,0.097,0.216,0.209,0.374,0,0,0,0,0,0
99,2019-10-30 14:01:38,51.95838,07.63442,30.211,1.546,0.488,0.119,0.118,0.07,0,0.216,0,1.121,0.8,0,3.242,0,0,0
100,2019-10-30 14:01:39,51.95836,07.63442,30.761,1.441,0.422,0.174,0.157,0.07,0.194,0.108,0.209,0.747,0,0,0,0,0,0
101,2019-10-30 14:01:40,51.95832,07.63442,31.017,1.408,0.563,0.151,0.131,0.278,0.049,0.108,0.209,0.374,0.8,1.68,0,6.256,0,0
102,2019-10-30 14:01:41,51.95828,07.63442,30.928,1.523,0.493,0.151,0.131,0.255,0.194,0,0.836,0.747,0.8,1.68,0,0,0,0
103,2019-10-30 14:01:42,51.95824,07.63442,30.372,1.523,0.594,0.182,0.065,0.116,0.049,0.216,0.836,0,0,1.68,3.242,0,0,0
104,2019-10-30 14:01:43,51.95820,07.63442,30.711,1.586,0.497,0.254,0.078,0.046,0.243,0.108,0.418,0.374,0,0,0,0,0,0
105,2019-10-30 14:01:44,51.95817,07.63442,30.771,1.375,0.44,0.166,0.052,0.046,0.097,0,0.418,0.374,0.8,0,0,0,0,0
106,2019-10-30 14:01:45,51.95813,07.63441,30.764,1.41,0.409,0.174,0.131,0.162,0.146,0.216,0.209,0,0,1.68,0,0,0,0
107,2019-10-30 14:01:46,51.95809,07.63440,30.87,1.436,0.427,0.159,0.078,0.139,0.049,0.216,0.418,1.121,0.8,0,0,0,0,0
108,2019-10-30 14:01:47,51.95806,07.63439,30.565,1.413,0.396,0.198,0.104,0.093,0.292,0.432,0,0,0.8,0,0,6.256,0,0
109,2019-10-30 14:01:48,51.95802,07.63439,20.874,1.267,0.391,0.151,0.104,0.07,0.049,0.108,1.462,0,0,0,0,0,0,0
110,2019-10-30 14:01:49,51.95798,07.63439,20.733,1.321,0.431,0.159,0.118,0.139,0.049,0.54,0.627,0,0,0,0,0,0,0
111,2019-10-30 14:01:50,51.95795,07.63438,20.481,1.394,0.378,0.159,0.078,0.139,0.049,0.108,0.627,0,1.599,0,0,0,0,0
112,2019-10-30 14:01:51,51.95792,07.63438,20.318,1.438,0.44,0.159,0.078,0.139,0.049,0.108,0.627,0,0,0,0,0,0,0
113,2019-10-30 14:01:52,51.95788,07.63437,19.161,1.373,0.383,0.19,0.104,0.046,0.097,0,0.418,0,0.8,0,0,0,0,0
114,2019-10-30 14:01:53,51.95786,07.63437,20.425,1.424,0.453,0.159,0.065,0.093,0,0.324,0.418,0.374,0,0,0,0,0,0
115,2019-10-30 14:01:54,51.95784,07.63437,14.288,1.3,0.374,0.19,0.065,0.185,0.049,0,0.209,0.747,0,0,3.242,0,0,0
116,2019-10-30 14:01:55,51.95782,07.63437,13.616,1.349,0.383,0.166,0.091,0.093,0,0.432,0.209,0,0,0,0,0,0,0
117,2019-10-30 14:01:56,51.95781,07.63438,13.465,1.326,0.413,0.103,0.104,0.162,0.097,0.324,0.209,0.747,0,3.36,0,6.256,0,0
118,2019-10-30 14:01:57,51.95779,07.63438,13.002,1.38,0.396,0.174,0.131,0.07,0.146,0.432,0.627,0,0,0,0,6.256,0,0
119,2019-10-30 14:01:58,51.95777,07.63438,26.283,1.443,0.506,0.182,0.078,0.093,0.049,0.108,0.418,0,0.8,0,0,0,0,0
120,2019-10-30 14:01:59,51.95775,07.63438,31.51,1.471,0.479,0.143,0.118,0.093,0.097,0.216,0.209,0.747,0.8,0,0,0,0,0
121,2019-10-30 14:02:00,51.95773,07.63438,31.439,1.462,0.462,0.206,0.118,0.093,0.097,0.108,0.418,0.374,0,1.68,0,0,0,0
122,2019-10-30 14:02:01,51.95771,07.63437,31.136,1.431,0.352,0.159,0.078,0.232,0.097,0.108,0.209,0.374,1.599,3.36,3.242,0,0,46.591
123,2019-10-30 14:02:02,51.95768,07.63436,31.384,1.438,0.396,0.206,0.052,0.07,0.243,0.54,0.836,0.747,0,1.68,0,0,0,0
124,2019-10-30 14:02:03,51.95764,07.63435,31.187,1.438,0.374,0.127,0.052,0.139,0.146,0.108,0.418,0.374,0,0,0,0,0,0
125,2019-10-30 14:02:04,51.95761,07.63434,31.329,1.354,0.435,0.166,0.104,0.116,0.146,0,0.627,0,0,1.68,3.242,0,0,0
126,2019-10-30 14:02:05,51.95757,07.63433,31.008,1.37,0.453,0.198,0.091,0.116,0.146,0.216,0.836,0,1.599,0,3.242,0,0,0
127,2019-10-30 14:02:06,51.95754,07.63432,30.854,1.546,0.554,0.214,0.104,0.232,0.243,0.324,0.627,0.374,1.599,0,0,0,0,0
128,2019-10-30 14:02:07,51.95749,07.63431,30.782,1.499,0.462,0.166,0.039,0.162,0.049,0.108,0.418,0.374,0.8,0,0,6.256,0,0
129,2019-10-30 14:02:08,51.95746,07.63430,20.31,1.335,0.369,0.214,0.013,0.116,0.146,0.108,0,0.374,0,0,0,0,0,0
130,2019-10-30 14:02:09,51.95742,07.63429,18.479,1.352,0.444,0.111,0.065,0.07,0.097,0,0.209,0,0,1.68,0,0,0,0
131,2019-10-30 14:02:10,51.95737,07.63428,18.036,1.338,0.348,0.135,0.065,0.185,0.049,0.108,0.418,0.374,0,0,0,0,0,23.295
132,2019-10-30 14:02:11,51.95732,07.63427,18.088,1.455,0.422,0.174,0.078,0.07,0.049,0,1.253,0,0.8,0,0,0,0,0
133,2019-10-30 14:02:12,51.95728,07.63425,16.969,1.326,0.409,0.166,0.052,0.162,0.097,0.108,0.627,0,0,0,0,6.256,0,0
134,2019-10-30 14:02:13,51.95724,07.63424,18.152,1.38,0.405,0.127,0.065,0.162,0.049,0.216,0.209,0.374,1.599,0,3.242,0,0,0
135,2019-10-30 14:02:14,51.95720,07.63423,16.44,1.279,0.431,0.103,0.131,0.116,0.146,0.108,0.418,0.374,0.8,3.36,0,0,0,0
136,2019-10-30 14:02:15,51.95715,07.63422,16.301,1.347,0.413,0.103,0.052,0.116,0.049,0.216,0.418,0.374,0,0,0,0,0,0
137,2019-10-30 14:02:16,51.95711,07.63420,16.301,1.347,0.413,0.103,0.052,0.116,0.049,0.216,0.418,0.374,0,0,0,0,0,0
138,2019-10-30 14:02:17,51.95707,07.63418,14.88,1.302,0.409,0.159,0.118,0.139,0.097,0,0.418,0.374,0.8,0,0,0,0,0
139,2019-10-30 14:02:18,51.95704,07.63416,27.181,1.427,0.493,0.214,0.104,0.301,0.146,0.324,0.209,0.747,0.8,0,0,0,12.069,0
140,2019-10-30 14:02:19,51.95701,07.63414,27.181,1.427,0.493,0.214,0.104,0.301,0.146,0.324,0.209,0.747,0.8,0,0,0,12.069,0
141,2019-10-30 14:02:20,51.95697,07.63411,31.937,1.528,0.479,0.182,0.091,0.116,0.049,0.216,0.418,0.374,0.8,1.68,0,0,12.069,0
142,2019-10-30 14:02:21,51.95694,07.63409,31.563,1.572,0.427,0.182,0.078,0.162,0.194,0.216,0.418,0.374,0.8,0,0,0,12.069,0
143,2019-10-30 14:02:22,51.95690,07.63406,31.253,1.38,0.431,0.111,0.078,0.139,0.049,0,0.418,0,0,1.68,0,0,0,0
144,2019-10-30 14:02:23,51.95687,07.63403,30.681,1.42,0.457,0.143,0.078,0.07,0.146,0.108,0.418,0.374,0.8,0,0,0,0,0
145,2019-10-30 14:02:24,51.95683,07.63400,30.882,1.438,0.431,0.159,0.065,0.116,0.146,0.108,0.209,0,0,0,0,0,0,0
146,2019-10-30 14:02:25,51.95679,07.63397,30.61,1.469,0.396,0.254,0.065,0.232,0.049,0,0.418,0,0.8,0,3.242,0,0,0
147,2019-10-30 14:02:26,51.95676,07.63393,30.61,1.469,0.396,0.254,0.065,0.232,0.049,0,0.418,0,0.8,0,3.242,0,0,0
148,2019-10-30 14:02:27,51.95672,07.63389,30.472,1.462,0.457,0.19,0.065,0.116,0.049,0.108,0.627,0.374,1.599,0,0,0,0,0
149,2019-10-30 14:02:28,51.95668,07.63385,30.576,1.556,0.466,0.19,0.144,0.093,0.292,0.432,0.209,0.374,0,0,0,0,0,0
150,2019-10-30 14:02:29,51.95665,07.63381,17.492,1.377,0.391,0.19,0.078,0.116,0.243,0.108,0.209,0.374,0,0,0,0,0,0
151,2019-10-30 14:02:30,51.95661,07.63376,17.371,1.345,0.352,0.19,0.104,0.07,0.243,0.432,0,0,0.8,0,0,0,12.069,0
152,2019-10-30 14:02:31,51.95658,07.63372,17.371,1.345,0.352,0.19,0.104,0.07,0.243,0.432,0,0,0.8,0,0,0,12.069,0
153,2019-10-30 14:02:32,51.95654,07.63367,17.175,1.377,0.44,0.19,0.091,0.139,0.049,0.216,0.627,0,1.599,0,0,6.256,0,0
154,2019-10-30 14:02:33,51.95650,07.63362,16.243,1.37,0.365,0.174,0.104,0.023,0.194,0.647,0.418,0.374,0.8,0,3.242,0,0,0
155,2019-10-30 14:02:34,51.95647,07.63358,18.685,1.455,0.365,0.182,0.065,0.185,0.049,0.216,0.418,0,0,0,0,0,0,0
156,2019-10-30 14:02:35,51.95643,07.63354,21.032,1.347,0.475,0.262,0.091,0.232,0.097,0.216,0.209,1.121,0.8,1.68,0,0,0,0
157,2019-10-30 14:02:36,51.95640,07.63349,20.724,1.359,0.466,0.166,0.052,0.232,0.146,0.54,1.044,1.121,0.8,1.68,0,0,0,0
158,2019-10-30 14:02:37,51.95637,07.63345,21.506,1.539,0.462,0.23,0.118,0.162,0.097,0.216,0.418,0.747,1.599,0,0,0,0,0
159,2019-10-30 14:02:38,51.95634,07.63341,20.317,1.511,0.435,0.262,0.144,0.255,0.389,0.432,1.253,0.374,0,0,0,0,0,0
160,2019-10-30 14:02:39,51.95631,07.63337,31.511,1.638,0.616,0.143,0.091,0.325,0.194,0.54,0.209,0,0,0,0,0,0,0
161,2019-10-30 14:02:40,51.95628,07.63333,31.889,1.664,0.594,0.246,0.17,0.093,0.146,0.216,0.418,0.374,0,0,0,0,0,0
162,2019-10-30 14:02:41,51.95625,07.63330,31.615,1.628,0.497,0.206,0.131,0.139,0.292,0.108,0.836,0.374,1.599,0,0,0,0,0
163,2019-10-30 14:02:42,51.95622,07.63327,31.495,1.521,0.462,0.182,0.065,0.116,0.097,0.432,0.627,0.747,0,0,0,0,0,0
164,2019-10-30 14:02:43,51.95619,07.63325,31.058,1.654,0.479,0.206,0.091,0.185,0.049,0.432,0.209,0,0,0,0,0,0,0
165,2019-10-30 14:02:44,51.95617,07.63323,31.53,1.586,0.545,0.246,0.157,0.278,0.194,0,0.418,1.121,0.8,0,0,0,0,0
166,2019-10-30 14:02:45,51.95615,07.63320,30.655,1.56,0.431,0.238,0.065,0.116,0.292,0.108,0.836,0,1.599,0,0,6.256,0,0
167,2019-10-30 14:02:46,51.95614,07.63318,30.655,1.56,0.431,0.238,0.065,0.116,0.292,0.108,0.836,0,1.599,0,0,6.256,0,0
168,2019-10-30 14:02:47,51.95612,07.63316,30.997,1.406,0.471,0.135,0.104,0.185,0.194,0.216,0,1.494,0.8,1.68,0,0,0,0
169,2019-10-30 14:02:48,51.95611,07.63314,30.973,1.521,0.497,0.166,0.052,0.185,0.194,0.54,0.627,0.374,0.8,0,3.242,6.256,0,0
170,2019-10-30 14:02:49,51.95610,07.63313,20.312,1.41,0.405,0.214,0.131,0.139,0.194,0,0.418,0.374,1.599,1.68,0,0,0,0
171,2019-10-30 14:02:50,51.95609,07.63313,13.013,1.363,0.462,0.198,0.118,0.209,0.049,0.216,0.836,0.374,0,0,0,0,0,0
172,2019-10-30 14:02:51,51.95609,07.63313,13.076,1.305,0.422,0.254,0.118,0.093,0.146,0.432,0.836,0.747,0.8,1.68,3.242,6.256,0,0
173,2019-10-30 14:02:52,51.95608,07.63314,12.674,1.38,0.501,0.222,0.118,0.162,0.049,0.216,0.627,1.121,0,3.36,0,0,0,0
174,2019-10-30 14:02:53,51.95607,07.63316,11.907,1.363,0.348,0.174,0.131,0.185,0.194,0.216,0.627,0,0.8,5.039,0,0,0,0
175,2019-10-30 14:02:54,51.95605,07.63318,14.136,1.328,0.405,0.151,0.118,0.162,0.243,0.108,0,0.374,1.599,0,0,0,0,0
