"TOA5","8552","CR3000","8552","CR3000.Std.26","CPU:2019-10-22_Mobile-PM_Gill-RS232_T-RH_LI75.CR3","47685","fasttable"
"TIMESTAMP","RECORD","rmcid","rmcutc","rmcstatus","rmclatitude","rmcin_s_ind","rmclongitude","rmce_w_indicator","rmcspeed","rmccourse","rmcutcdate","rmcmagvariation","rmcmage_w","rmcchecksum","HMR3000string","compass_mode","compass_heading","compass_headingstat","compass_pitch","compass_pitchstat","compass_roll","compass_rollstat","compass_checksum","Gill_Adr","Gill_Diag","u","v","w","Ts","AirTC_Min","AirTC_Max","AirTC_Avg","RH_Min","RH_Max","RH_Avg","CPC_aux","LiveBin_1dM","LiveBin_2dM","LiveBin_3dM","LiveBin_4dM","LiveBin_5dM","LiveBin_6dM","LiveBin_7dM","LiveBin_8dM","LiveBin_9dM","LiveBin_10dM","LiveBin_11dM","LiveBin_12dM","LiveBin_13dM","LiveBin_14dM","LiveBin_15dM","LiveBin_16dM","CO2","H2O","P_LI75","diag_LI75"
"2019-11-21 09:54:26",42142,"GPRMC","085421.9","A","5157.87965","N","00736.34406","E","000.22","000.0","211119","002.0","E","56","PTNTHPR,,N,,P,2.6,N*2E","PTNTHPR","NAN","N","NAN","P",2.6,"N","2E",6,1,-0.07,0.02,0.01,10.79,10.43,10.43,10.43,56.17,56.17,56.17,-388.3114,1.758,2.518,2.353,1.403,0.784,0.626,0.34,0,0.627,0.374,0,1.68,0,0,0,23.295,19.53459,288.824,100.5297,247
"2019-11-21 09:54:27",42143,"GPRMC","085422.9","A","5157.87966","N","00736.34411","E","000.18","000.0","211119","002.0","E","59","PTNTHPR,,N,,P,2.4,N*2C","PTNTHPR","NAN","N","NAN","P",2.4,"N","2C",2,38,-0.07,0.02,0.01,10.78,10.44,10.44,10.44,56.19,56.19,56.19,-254.4679,1.953,2.656,2.261,1.49,0.758,0.649,0.243,0.216,0.836,0.747,1.599,0,0,6.256,0,0,19.67327,289.9129,100.5196,247
"2019-11-21 09:54:28",42144,"GPRMC","085423.9","A","5157.87967","N","00736.34415","E","000.17","000.0","211119","002.0","E","52","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",4,0,-0.08,0.03,0.01,10.74,10.46,10.46,10.46,56.19,56.19,56.19,-380.0495,1.809,2.558,2.191,1.451,0.718,0.603,0.389,0.324,0.209,0.374,0.8,0,3.242,0,0,0,19.62914,289.5362,100.4936,247
"2019-11-21 09:54:29",42145,"GPRMC","085424.9","A","5157.87967","N","00736.34418","E","000.10","000.0","211119","002.0","E","5F","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",6,1,-0.08,0.03,0.01,10.77,10.46,10.46,10.46,56.19,56.19,56.19,-340.3922,1.874,2.584,2.415,1.498,0.758,0.603,0.243,0.216,0.627,0.374,1.599,1.68,0,0,0,0,19.56718,289.2376,100.5297,247
"2019-11-21 09:54:30",42146,"GPRMC","085425.9","A","5157.87968","N","00736.34420","E","000.08","000.0","211119","002.0","E","53","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",2,38,-0.09,0.03,0.01,10.76,10.44,10.44,10.44,56.21,56.21,56.21,-317.2587,1.789,2.494,2.252,1.474,0.575,0.394,0.34,0.324,0.209,0.374,0,3.36,6.484,0,0,23.295,19.54293,289.4207,100.5196,247
"2019-11-21 09:54:31",42147,"GPRMC","085426.9","A","5157.87970","N","00736.34422","E","000.08","000.0","211119","002.0","E","5B","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",4,0,-0.07,0.02,0.01,10.75,10.47,10.47,10.47,56.21,56.21,56.21,-408.1401,1.642,2.419,2.142,1.427,0.679,0.533,0.34,0.54,0.627,0.374,0,1.68,3.242,0,0,0,19.54161,289.21,100.5297,247
"2019-11-21 09:54:32",42148,"GPRMC","085427.9","A","5157.87971","N","00736.34423","E","000.12","000.0","211119","002.0","E","51","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",6,1,-0.11,-0.01,0.02,10.75,10.44,10.44,10.44,56.16,56.16,56.16,-247.8584,1.683,2.365,2.235,1.466,0.705,0.464,0.146,0.108,0.418,0,0,1.68,0,0,0,0,19.56161,289.0273,100.5096,247
"2019-11-21 09:54:33",42149,"GPRMC","085428.9","A","5157.87974","N","00736.34425","E","000.06","000.0","211119","002.0","E","58","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",2,38,-0.07,0.04,0.02,10.7,10.43,10.43,10.43,56.18,56.18,56.18,-375.0923,1.757,2.37,2.221,1.53,0.862,0.626,0.292,0.324,0.209,0.374,0.8,1.68,0,0,12.069,0,19.66932,290.4681,100.5196,247
"2019-11-21 09:54:34",42150,"GPRMC","085429.9","A","5157.87976","N","00736.34426","E","000.15","000.0","211119","002.0","E","5A","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",4,0,-0.07,0.04,-0.01,10.75,10.43,10.43,10.43,56.17,56.17,56.17,-312.3015,1.774,2.499,2.089,1.197,0.653,0.672,0.34,0.863,0.418,1.121,0.8,1.68,0,0,0,0,19.64237,290.1858,100.5297,247
"2019-11-21 09:54:35",42151,"GPRMC","085430.9","A","5157.87980","N","00736.34427","E","000.17","000.0","211119","002.0","E","58","PTNTHPR,,N,,P,2.4,N*2C","PTNTHPR","NAN","N","NAN","P",2.4,"N","2C",6,1,-0.08,0.02,0.01,10.74,10.45,10.45,10.45,56.19,56.19,56.19,-328.8254,1.769,2.602,2.23,1.435,0.64,0.394,0.292,0.54,0.627,0.747,1.599,3.36,0,0,0,0,19.6668,290.6096,100.5096,247
"2019-11-21 09:54:36",42152,"GPRMC","085431.9","A","5157.87982","N","00736.34427","E","000.10","000.0","211119","002.0","E","5C","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",2,38,-0.07,0.01,0.01,10.74,10.45,10.45,10.45,56.19,56.19,56.19,-358.5684,1.827,2.708,2.173,1.443,0.692,0.649,0.194,0.971,0.627,0.747,1.599,0,3.242,0,0,0,19.54737,289.5045,100.5457,247
"2019-11-21 09:54:37",42153,"GPRMC","085432.9","A","5157.87986","N","00736.34426","E","000.15","000.0","211119","002.0","E","5F","PTNTHPR,,N,,P,2.4,N*2C","PTNTHPR","NAN","N","NAN","P",2.4,"N","2C",4,0,-0.07,0.01,0.01,10.73,10.44,10.44,10.44,56.2,56.2,56.2,-251.1631,1.8,2.63,2.428,1.403,0.653,0.51,0.292,0.432,0.418,0.747,1.599,3.36,3.242,12.511,0,0,19.56834,289.3348,100.5297,247
"2019-11-21 09:54:38",42154,"GPRMC","085433.9","A","5157.87989","N","00736.34426","E","000.18","000.0","211119","002.0","E","5C","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",6,1,-0.08,0.01,0.02,10.73,10.43,10.43,10.43,56.21,56.21,56.21,-378.3971,1.677,2.621,2.323,1.379,0.81,0.672,0.437,0.54,0.418,0,1.599,1.68,3.242,0,0,0,19.66927,290.5143,100.5196,247
"2019-11-21 09:54:39",42155,"GPRMC","085434.9","A","5157.87993","N","00736.34426","E","000.25","000.0","211119","002.0","E","5E","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",2,38,-0.08,0.01,0.02,10.73,10.44,10.44,10.44,56.2,56.2,56.2,-284.2109,1.83,2.53,2.454,1.443,0.797,0.464,0.243,0.324,0.836,0.747,0.8,1.68,0,6.256,12.069,0,19.77439,292.0652,100.5196,247
"2019-11-21 09:54:40",42156,"GPRMC","085435.9","A","5157.87997","N","00736.34426","E","000.09","000.0","211119","002.0","E","55","PTNTHPR,,N,,P,2.4,N*2C","PTNTHPR","NAN","N","NAN","P",2.4,"N","2C",4,0,-0.09,0.03,0.02,10.74,10.42,10.42,10.42,56.23,56.23,56.23,-337.0874,1.778,2.745,2.226,1.427,0.718,0.835,0.194,0.108,0.836,0.747,0.8,0,0,0,0,0,19.72524,291.5311,100.5297,247
"2019-11-21 09:54:41",42157,"GPRMC","085436.9","A","5157.88000","N","00736.34425","E","000.04","000.0","211119","002.0","E","50","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",6,1,-0.08,0.03,0.02,10.76,10.41,10.41,10.41,56.22,56.22,56.22,-347.0017,1.816,2.684,2.301,1.514,0.771,0.487,0.292,0.108,0,0,0,0,0,0,0,0,19.76155,291.8356,100.5457,247
"2019-11-21 09:54:42",42158,"GPRMC","085437.9","A","5157.88003","N","00736.34423","E","000.08","000.0","211119","002.0","E","58","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",2,38,-0.07,0.02,0.03,10.74,10.42,10.42,10.42,56.22,56.22,56.22,-266.0346,1.834,2.63,2.34,1.395,0.797,0.51,0.34,0.432,0.418,0.747,0.8,1.68,0,0,0,0,19.77456,291.852,100.5297,247
"2019-11-21 09:54:43",42159,"GPRMC","085438.9","A","5157.88006","N","00736.34422","E","000.04","000.0","211119","002.0","E","5F","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",4,0,-0.09,0,0.03,10.75,10.39,10.39,10.39,56.21,56.21,56.21,-393.2686,1.823,2.393,2.38,1.292,0.666,0.441,0.194,0.216,0,0.374,0,1.68,3.242,0,0,0,19.81685,292.0726,100.4836,247
"2019-11-21 09:54:44",42160,"GPRMC","085439.9","A","5157.88009","N","00736.34421","E","000.06","000.0","211119","002.0","E","50","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",6,1,-0.08,-0.01,0.04,10.73,10.44,10.44,10.44,56.23,56.23,56.23,-285.8633,1.638,2.311,2.045,1.26,0.496,0.464,0.292,0.432,0.627,1.121,0.8,1.68,0,0,0,0,19.76174,291.6201,100.5297,247
"2019-11-21 09:54:45",42161,"GPRMC","085440.9","A","5157.88011","N","00736.34420","E","000.05","000.0","211119","002.0","E","55","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",2,38,-0.08,0.04,0.02,10.75,10.44,10.44,10.44,56.24,56.24,56.24,-366.8304,1.719,2.335,2.12,1.363,0.705,0.348,0.146,0,0.836,0.747,0,0,0,0,0,0,19.58857,290.5786,100.4836,247
"2019-11-21 09:54:46",42162,"GPRMC","085441.9","A","5157.88012","N","00736.34419","E","000.14","000.0","211119","002.0","E","5D","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",4,0,-0.07,0,0.04,10.74,10.43,10.43,10.43,56.26,56.26,56.26,-353.6113,1.833,2.438,2.191,1.308,0.718,0.719,0.34,0.647,0.209,0,2.399,0,0,0,0,0,19.66945,290.693,100.5096,247
"2019-11-21 09:54:47",42163,"GPRMC","085442.9","A","5157.88013","N","00736.34419","E","000.08","000.0","211119","002.0","E","52","PTNTHPR,,N,,P,2.3,N*2B","PTNTHPR","NAN","N","NAN","P",2.3,"N","2B",6,1,-0.09,0.01,0.03,10.71,10.4,10.4,10.4,56.21,56.21,56.21,-285.8633,1.667,2.276,2.147,1.411,0.496,0.556,0.34,0.216,1.253,0,1.599,3.36,0,0,0,0,19.53277,289.7845,100.5297,247
"2019-11-21 09:54:48",42164,"GPRMC","085443.9","A","5157.88013","N","00736.34420","E","000.07","000.0","211119","002.0","E","56","PTNTHPR,,N,,P,2.4,N*2C","PTNTHPR","NAN","N","NAN","P",2.4,"N","2C",2,38,-0.09,0.04,0.02,10.7,10.43,10.43,10.43,56.25,56.25,56.25,-381.7019,1.695,2.41,2.34,1.474,0.771,0.394,0.632,0.432,0.627,0,0.8,1.68,0,0,0,0,19.46041,289.0472,100.4936,247
"2019-11-21 09:54:49",42165,"GPRMC","085444.9","A","5157.88013","N","00736.34421","E","000.08","000.0","211119","002.0","E","5F","PTNTHPR,,N,,P,2.4,N*2C","PTNTHPR","NAN","N","NAN","P",2.4,"N","2C",4,0,-0.11,-0.01,0.05,10.69,10.39,10.39,10.39,56.23,56.23,56.23,-289.1681,1.707,2.476,2.081,1.34,0.692,0.487,0.194,0.432,0.627,0.374,0.8,0,0,12.511,0,0,19.55507,289.6424,100.5297,247
"2019-11-21 09:54:50",42166,"GPRMC","085445.9","A","5157.88012","N","00736.34422","E","000.06","000.0","211119","002.0","E","52","PTNTHPR,,N,,P,2.6,N*2E","PTNTHPR","NAN","N","NAN","P",2.6,"N","2E",6,1,-0.09,0.04,0.02,10.68,10.4,10.4,10.4,56.23,56.23,56.23,-360.2208,1.848,2.417,2.133,1.292,0.666,0.626,0.097,0.216,0.836,0.374,0.8,1.68,3.242,0,0,0,19.50235,289.0541,100.5297,247
"2019-11-21 09:54:51",42167,"GPRMC","085446.9","A","5157.88011","N","00736.34425","E","000.10","000.0","211119","002.0","E","52","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",2,38,-0.09,0.03,0.02,10.65,10.39,10.39,10.39,56.24,56.24,56.24,-333.7826,1.863,2.588,2.542,1.514,0.849,0.556,0.243,0.54,0.627,0,3.199,0,0,6.256,0,0,19.4955,288.9437,100.5297,247
"2019-11-21 09:54:52",42168,"GPRMC","085447.9","A","5157.88010","N","00736.34427","E","000.09","000.0","211119","002.0","E","58","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",4,0,-0.08,0.03,0.01,10.66,10.41,10.41,10.41,56.26,56.26,56.26,-292.4729,1.913,2.602,2.415,1.696,0.836,0.51,0.437,0.324,0.418,0,0.8,1.68,0,0,0,0,19.55206,289.4633,100.5297,247
"2019-11-21 09:54:53",42169,"GPRMC","085448.9","A","5157.88008","N","00736.34429","E","000.07","000.0","211119","002.0","E","5E","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",6,1,-0.06,0.03,0.02,10.65,10.4,10.4,10.4,56.26,56.26,56.26,-381.7019,1.891,2.795,2.314,1.474,0.823,0.394,0.389,0.216,0.836,0,0.8,0,6.484,0,0,0,19.61245,290.4482,100.4836,247
"2019-11-21 09:54:54",42170,"GPRMC","085449.9","A","5157.88005","N","00736.34430","E","000.09","000.0","211119","002.0","E","54","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",2,38,-0.07,0.05,0.01,10.66,10.4,10.4,10.4,56.24,56.24,56.24,-242.9012,1.934,2.722,2.498,1.427,1.136,0.464,0.146,0.216,0.627,0.374,0.8,0,0,6.256,0,0,19.5683,289.3067,100.5297,247
"2019-11-21 09:54:55",42171,"GPRMC","085450.9","A","5157.88004","N","00736.34432","E","000.04","000.0","211119","002.0","E","52","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",4,0,-0.09,0,0.03,10.65,10.43,10.43,10.43,56.25,56.25,56.25,-366.8304,1.886,2.752,2.301,1.617,0.679,0.719,0.34,0.216,0.209,0,0,0,0,0,0,0,19.58875,289.9872,100.4676,247
"2019-11-21 09:54:56",42172,"GPRMC","085451.9","A","5157.88002","N","00736.34432","E","000.09","000.0","211119","002.0","E","58","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",6,1,-0.08,0.03,0.01,10.66,10.41,10.41,10.41,56.24,56.24,56.24,-313.9539,1.82,2.616,2.529,1.427,0.758,0.394,0.243,0.216,0.209,0,0,1.68,0,0,0,0,19.57966,290.006,100.5297,247
"2019-11-21 09:54:57",42173,"GPRMC","085452.9","A","5157.88000","N","00736.34432","E","000.09","000.0","211119","002.0","E","59","PTNTHPR,,N,,P,2.6,N*2E","PTNTHPR","NAN","N","NAN","P",2.6,"N","2E",2,38,-0.09,0.01,0.02,10.63,10.38,10.38,10.38,56.23,56.23,56.23,-317.2587,1.797,2.471,2.12,1.363,0.666,0.487,0.243,0.755,0.627,0.747,1.599,1.68,0,0,0,0,19.50368,289.5245,100.5297,247
"2019-11-21 09:54:58",42174,"GPRMC","085453.9","A","5157.87998","N","00736.34434","E","000.07","000.0","211119","002.0","E","57","PTNTHPR,,N,,P,2.3,N*2B","PTNTHPR","NAN","N","NAN","P",2.3,"N","2B",4,0,-0.09,0.03,0,10.64,10.38,10.38,10.38,56.27,56.27,56.27,-358.5684,1.842,2.623,2.287,1.363,0.771,0.649,0.194,0.54,0.627,0.374,1.599,1.68,0,0,0,0,19.42672,288.995,100.4836,247
"2019-11-21 09:54:59",42175,"GPRMC","085454.9","A","5157.87998","N","00736.34436","E","000.13","000.0","211119","002.0","E","57","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",6,1,-0.12,0.01,0.01,10.66,10.37,10.37,10.37,56.24,56.24,56.24,-247.8584,1.649,2.375,2.169,1.276,0.692,0.603,0.292,0.324,1.253,0,0.8,1.68,0,0,0,0,19.53063,289.9767,100.5297,247
"2019-11-21 09:55:00",42176,"GPRMC","085455.9","A","5157.87997","N","00736.34438","E","000.05","000.0","211119","002.0","E","50","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",2,38,-0.08,-0.01,0.03,10.64,10.39,10.39,10.39,56.25,56.25,56.25,-378.3971,1.814,2.579,2.309,1.459,0.627,0.394,0.146,0.432,0,0.374,0.8,0,0,0,0,0,19.60543,290.1722,100.5297,247
"2019-11-21 09:55:01",42177,"GPRMC","085456.9","A","5157.87995","N","00736.34439","E","000.08","000.0","211119","002.0","E","5D","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",4,0,-0.09,0,0.03,10.62,10.39,10.39,10.39,56.28,56.28,56.28,-310.6491,1.825,2.52,2.27,1.498,0.731,0.51,0.243,0.324,1.044,0.374,0.8,1.68,0,0,0,0,19.61,290.487,100.5297,247
"2019-11-21 09:55:02",42178,"GPRMC","085457.9","A","5157.87995","N","00736.34442","E","000.09","000.0","211119","002.0","E","51","PTNTHPR,,N,,P,2.4,N*2C","PTNTHPR","NAN","N","NAN","P",2.4,"N","2C",6,1,-0.08,0.03,0.01,10.66,10.38,10.38,10.38,56.27,56.27,56.27,-338.7397,1.823,2.544,2.323,1.601,0.64,0.533,0.292,0.54,1.044,0.374,0,1.68,3.242,0,0,0,19.68449,291.6845,100.5096,247
"2019-11-21 09:55:03",42179,"GPRMC","085458.9","A","5157.87996","N","00736.34445","E","000.06","000.0","211119","002.0","E","55","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",2,38,-0.06,0,0.03,10.67,10.39,10.39,10.39,56.27,56.27,56.27,-368.4828,1.931,2.581,2.402,1.514,0.771,0.58,0.389,0.108,0.627,0.374,2.399,1.68,0,0,0,0,19.69602,291.3485,100.4836,247
"2019-11-21 09:55:04",42180,"GPRMC","085459.9","A","5157.87996","N","00736.34449","E","000.05","000.0","211119","002.0","E","5B","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",4,0,-0.09,0,0.03,10.66,10.38,10.38,10.38,56.27,56.27,56.27,-251.1631,1.783,2.515,2.072,1.443,0.627,0.533,0.243,0.108,0.418,0.747,0,0,3.242,0,0,0,19.55046,290.2465,100.4836,247
"2019-11-21 09:55:05",42181,"GPRMC","085500.9","A","5157.87996","N","00736.34453","E","000.05","000.0","211119","002.0","E","5D","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",6,1,-0.06,0,0.03,10.65,10.36,10.36,10.36,56.32,56.32,56.32,-385.0067,1.699,2.267,1.887,1.094,0.744,0.371,0.049,0.324,0.209,0.374,1.599,0,3.242,0,0,0,19.52083,289.8524,100.5297,247
"2019-11-21 09:55:06",42182,"GPRMC","085501.9","A","5157.87997","N","00736.34458","E","000.04","000.0","211119","002.0","E","57","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",2,38,-0.08,0.01,0.03,10.67,10.37,10.37,10.37,56.3,56.3,56.3,-300.7348,1.654,2.361,2.12,1.252,0.823,0.556,0.389,0.324,1.253,0.374,0.8,0,0,0,0,0,19.64023,290.5735,100.4936,247
"2019-11-21 09:55:07",42183,"GPRMC","085502.9","A","5157.87998","N","00736.34462","E","000.06","000.0","211119","002.0","E","50","PTNTHPR,,N,,P,2.5,N*2D","PTNTHPR","NAN","N","NAN","P",2.5,"N","2D",4,0,-0.09,0,0.03,10.7,10.37,10.37,10.37,56.33,56.33,56.33,-363.5256,1.566,1.985,1.79,1.26,0.692,0.417,0.389,0.54,0.836,0,0.8,1.68,0,6.256,0,0,19.64289,290.9562,100.5297,247
"2019-11-21 09:55:08",42184,"GPRMC","085503.9","A","5157.87998","N","00736.34465","E","000.08","000.0","211119","002.0","E","58","PTNTHPR,,N,,P,2.4,N*2C","PTNTHPR","NAN","N","NAN","P",2.4,"N","2C",6,1,-0.11,-0.01,0.02,10.7,10.37,10.37,10.37,56.32,56.32,56.32,-345.3493,1.449,1.978,1.711,1.086,0.509,0.441,0.194,0.647,0.209,1.121,0.8,1.68,0,0,0,0,19.54596,290.3105,100.4836,247
