,TIMESTAMP,lat,lon,LiveBin_1dM,LiveBin_2dM,LiveBin_3dM,LiveBin_4dM,LiveBin_5dM,LiveBin_6dM,LiveBin_7dM,LiveBin_8dM,LiveBin_9dM,LiveBin_10dM,LiveBin_11dM,LiveBin_12dM,LiveBin_13dM,LiveBin_14dM,LiveBin_15dM,LiveBin_16dM
34,2019-10-29 10:00:33,51.96481,07.60574,8.591,0.298,0.176,0.103,0.118,0.162,0.097,0.647,2.089,1.494,0.8,1.68,3.242,0,0,0
35,2019-10-29 10:00:34,51.96481,07.60574,17.219,0.263,0.145,0.071,0.078,0.185,0.146,0.54,1.253,1.494,0.8,0,0,6.256,0,0
36,2019-10-29 10:00:35,51.96481,07.60574,17.243,0.314,0.101,0.111,0.118,0.185,0.194,0.216,2.507,1.121,0,0,0,0,0,0
37,2019-10-29 10:00:36,51.96481,07.60574,17.402,0.345,0.128,0.103,0.287,0.232,0.243,0.432,0.836,1.494,1.599,0,0,0,0,0
38,2019-10-29 10:00:37,51.96481,07.60574,17.411,0.34,0.132,0.087,0.065,0.162,0.292,0.432,1.462,0.374,2.399,1.68,0,0,0,0
39,2019-10-29 10:00:38,51.96481,07.60574,17.298,0.284,0.145,0.095,0.118,0.139,0.437,0.324,2.089,1.868,0.8,1.68,0,0,0,0
40,2019-10-29 10:00:39,51.96481,07.60574,19.896,0.319,0.141,0.111,0.118,0.209,0.049,0.54,2.298,1.494,0.8,0,0,0,0,0
41,2019-10-29 10:00:40,51.96481,07.60574,19.948,0.272,0.123,0.111,0.104,0.209,0.34,0.432,0.836,0.747,0,1.68,0,0,0,0
42,2019-10-29 10:00:41,51.96481,07.60574,20.132,0.352,0.15,0.103,0.131,0.185,0,0.216,0.836,2.241,2.399,0,0,0,0,0
43,2019-10-29 10:00:42,51.96481,07.60574,20.355,0.361,0.141,0.111,0.091,0.185,0.146,0.54,1.044,1.121,1.599,0,3.242,0,0,0
44,2019-10-29 10:00:43,51.96481,07.60574,20.807,0.298,0.172,0.095,0.078,0.232,0.194,0.432,2.089,1.121,0,0,0,0,0,0
45,2019-10-29 10:00:44,51.96481,07.60574,13.766,0.31,0.114,0.135,0.131,0.209,0.243,0.647,0.836,0,0.8,0,0,0,0,0
46,2019-10-29 10:00:45,51.96481,07.60574,14.442,0.291,0.145,0.151,0.118,0.209,0.194,0.54,0.627,0.747,0.8,0,3.242,0,0,0
47,2019-10-29 10:00:46,51.96481,07.60574,14.271,0.251,0.163,0.071,0.065,0.325,0.243,0.432,1.044,1.121,0,0,0,0,0,0
48,2019-10-29 10:00:47,51.96481,07.60574,14.198,0.291,0.132,0.087,0.052,0.209,0.194,0.216,1.88,1.121,0.8,1.68,3.242,0,0,0
49,2019-10-29 10:00:48,51.96481,07.60574,14.068,0.286,0.092,0.143,0.091,0.093,0.243,0.432,1.044,1.868,1.599,0,0,6.256,0,0
50,2019-10-29 10:00:49,51.96481,07.60574,10.407,0.305,0.128,0.087,0.104,0.185,0.486,0.54,0.627,0,2.399,0,3.242,0,0,0
51,2019-10-29 10:00:50,51.96481,07.60574,10.502,0.244,0.132,0.071,0.104,0.185,0.146,0.216,1.253,0.747,0,0,0,0,0,0
52,2019-10-29 10:00:51,51.96481,07.60574,10.62,0.272,0.163,0.04,0.104,0.301,0.243,0.647,1.044,0.747,0,5.039,0,0,0,0
53,2019-10-29 10:00:52,51.96481,07.60574,10.677,0.338,0.158,0.079,0.118,0.162,0.097,0.863,0.627,1.494,2.399,1.68,0,0,0,0
54,2019-10-29 10:00:53,51.96480,07.60574,10.844,0.34,0.132,0.159,0.104,0.209,0.049,0.432,0.836,1.868,2.399,1.68,6.484,0,0,0
55,2019-10-29 10:00:54,51.96480,07.60574,19.69,0.286,0.154,0.119,0.091,0.209,0.146,0,1.253,1.121,1.599,0,3.242,0,0,0
56,2019-10-29 10:00:55,51.96480,07.60574,19.279,0.366,0.136,0.103,0.209,0.093,0,0.755,2.298,0.747,2.399,0,0,0,0,0
57,2019-10-29 10:00:56,51.96480,07.60574,19.332,0.361,0.176,0.111,0.078,0.278,0.292,0.863,1.462,1.121,0,1.68,3.242,0,0,0
58,2019-10-29 10:00:57,51.96480,07.60573,19.523,0.324,0.128,0.079,0.144,0.209,0.194,0.647,1.88,0.374,1.599,0,0,0,0,0
59,2019-10-29 10:00:58,51.96480,07.60573,19.555,0.296,0.141,0.135,0.052,0.185,0.243,0.755,0.627,0.747,0,1.68,0,0,0,0
60,2019-10-29 10:00:59,51.96480,07.60573,18.573,0.324,0.145,0.063,0.091,0.325,0.243,0.324,1.462,1.868,1.599,1.68,0,0,0,0
61,2019-10-29 10:01:00,51.96480,07.60573,18.745,0.338,0.158,0.087,0.144,0.255,0.243,0.755,0.627,1.494,0.8,0,0,0,0,0
62,2019-10-29 10:01:01,51.96480,07.60573,18.725,0.303,0.154,0.151,0.131,0.162,0.292,0.54,0.627,0,0,0,0,0,0,0
63,2019-10-29 10:01:02,51.96480,07.60573,19.111,0.347,0.154,0.095,0.052,0.278,0.194,0.432,0.418,0.747,0.8,1.68,0,0,0,0
64,2019-10-29 10:01:03,51.96480,07.60573,18.694,0.324,0.141,0.151,0.052,0.093,0.292,0.863,1.253,1.494,1.599,3.36,0,0,0,0
65,2019-10-29 10:01:04,51.96480,07.60573,8.252,0.34,0.15,0.127,0.052,0.301,0.292,0.432,1.462,2.241,2.399,0,0,0,0,0
66,2019-10-29 10:01:05,51.96480,07.60573,8.291,0.338,0.172,0.087,0.078,0.255,0.097,0.432,0.836,0.374,0.8,0,0,0,12.069,0
67,2019-10-29 10:01:06,51.96480,07.60573,8.524,0.289,0.128,0.119,0.144,0.209,0.292,0.216,1.253,1.121,0.8,0,0,0,0,0
68,2019-10-29 10:01:07,51.96480,07.60573,8.037,0.305,0.141,0.135,0.196,0.185,0.097,0.324,1.253,1.121,0,0,0,0,0,0
69,2019-10-29 10:01:08,51.96480,07.60573,7.57,0.321,0.132,0.079,0.131,0.185,0.146,0.216,1.044,0.374,1.599,0,0,0,0,0
70,2019-10-29 10:01:09,51.96480,07.60572,10.792,0.298,0.176,0.095,0.104,0.278,0.34,0.216,0.627,0.374,1.599,0,0,0,0,0
71,2019-10-29 10:01:10,51.96480,07.60572,11.864,0.326,0.167,0.103,0.065,0.185,0.437,0.647,1.671,1.121,2.399,0,3.242,0,0,0
72,2019-10-29 10:01:11,51.96480,07.60572,11.1,0.3,0.145,0.087,0.118,0.185,0.146,0.216,0.418,1.121,1.599,0,0,0,0,0
73,2019-10-29 10:01:12,51.96480,07.60572,11.153,0.354,0.18,0.111,0.104,0.278,0.049,0.432,1.253,0,0.8,1.68,0,0,0,0
74,2019-10-29 10:01:13,51.96480,07.60572,10.977,0.26,0.123,0.111,0.118,0.185,0.437,0.108,1.88,0.374,1.599,0,0,0,0,0
75,2019-10-29 10:01:14,51.96480,07.60572,20.808,0.314,0.176,0.143,0.118,0.185,0.243,0.432,1.253,1.494,0,1.68,0,0,0,0
76,2019-10-29 10:01:15,51.96480,07.60572,20.703,0.296,0.123,0.135,0.118,0.185,0.243,0.216,0.627,1.121,0,0,0,0,0,0
77,2019-10-29 10:01:16,51.96480,07.60572,20.531,0.293,0.172,0.087,0.052,0.162,0.146,0.54,0.836,0,1.599,1.68,0,0,0,0
78,2019-10-29 10:01:17,51.96480,07.60572,20.847,0.286,0.136,0.071,0.052,0.255,0.194,0.54,1.044,1.121,0,0,0,6.256,0,0
79,2019-10-29 10:01:18,51.96480,07.60572,20.302,0.371,0.106,0.111,0.078,0.093,0.146,0.863,1.671,0.374,1.599,0,0,0,0,0
80,2019-10-29 10:01:19,51.96480,07.60572,19.901,0.333,0.163,0.103,0.078,0.209,0.243,0.647,0.627,0.374,0.8,0,0,0,0,0
81,2019-10-29 10:01:20,51.96480,07.60572,19.419,0.347,0.189,0.103,0.078,0.209,0.146,0.863,1.253,1.121,1.599,1.68,0,0,0,0
82,2019-10-29 10:01:21,51.96480,07.60572,19.584,0.326,0.18,0.119,0.065,0.232,0.146,0.863,1.253,0.747,0.8,1.68,0,0,0,0
83,2019-10-29 10:01:22,51.96480,07.60572,19.841,0.307,0.114,0.151,0.17,0.046,0.243,0.216,1.253,0.747,0.8,0,0,0,0,0
84,2019-10-29 10:01:23,51.96480,07.60572,15.058,0.27,0.145,0.111,0.104,0.209,0.243,0.216,1.253,0.374,2.399,0,0,0,0,0
85,2019-10-29 10:01:24,51.96480,07.60571,6.468,0.31,0.128,0.151,0.104,0.232,0.243,0.432,1.671,1.868,0.8,0,0,0,0,0
86,2019-10-29 10:01:25,51.96480,07.60571,5.371,0.258,0.088,0.063,0.144,0.116,0.243,0.216,1.253,1.121,1.599,1.68,0,0,0,0
87,2019-10-29 10:01:26,51.96480,07.60571,5.55,0.312,0.132,0.071,0.091,0.116,0.097,0.863,0.836,0.374,0.8,0,0,0,0,0
88,2019-10-29 10:01:27,51.96480,07.60571,6.123,0.312,0.154,0.087,0.065,0.162,0.389,0.54,0.627,0.747,0.8,1.68,0,0,0,0
89,2019-10-29 10:01:28,51.96480,07.60571,8.802999,0.3,0.128,0.095,0.131,0.255,0.292,0.647,0.627,0,1.599,1.68,3.242,0,0,0
90,2019-10-29 10:01:29,51.96480,07.60571,12.765,0.329,0.202,0.095,0.078,0.278,0.389,0.216,1.671,0.374,0.8,0,0,0,0,0
91,2019-10-29 10:01:30,51.96480,07.60571,12.855,0.319,0.128,0.119,0.17,0.301,0.194,0.647,1.462,0.747,0,0,0,0,0,23.295
92,2019-10-29 10:01:31,51.96480,07.60571,12.618,0.265,0.158,0.119,0.078,0.255,0.049,0.647,0.836,0,0,0,0,0,0,0
93,2019-10-29 10:01:32,51.96480,07.60572,12.519,0.319,0.11,0.079,0.052,0.255,0.243,0.324,0.836,0.747,2.399,0,0,0,0,0
94,2019-10-29 10:01:33,51.96480,07.60572,12.756,0.272,0.141,0.111,0.118,0.139,0.146,0.216,1.044,1.121,0,0,0,0,0,0
95,2019-10-29 10:01:34,51.96480,07.60572,20.504,0.347,0.163,0.079,0.118,0.232,0.389,0.54,1.88,1.121,0.8,1.68,3.242,0,0,0
96,2019-10-29 10:01:35,51.96480,07.60572,20.465,0.3,0.167,0.095,0.091,0.255,0.194,0.54,1.044,0.747,0,0,0,0,0,0
97,2019-10-29 10:01:36,51.96481,07.60572,20.616,0.305,0.167,0.127,0.091,0.116,0.097,0.324,1.253,0.374,1.599,0,3.242,0,0,0
98,2019-10-29 10:01:37,51.96481,07.60572,20.794,0.368,0.123,0.087,0.091,0.278,0.194,0.432,0.836,1.121,1.599,0,3.242,0,0,0
99,2019-10-29 10:01:38,51.96481,07.60571,20.6,0.27,0.172,0.127,0.104,0.185,0.097,0.432,0.836,1.121,1.599,3.36,0,0,0,0
100,2019-10-29 10:01:39,51.96481,07.60571,19.837,0.279,0.123,0.103,0.039,0.162,0.146,0.324,1.044,1.868,0.8,3.36,0,0,12.069,0
101,2019-10-29 10:01:40,51.96481,07.60571,20.142,0.371,0.167,0.127,0.039,0.116,0.34,0.108,1.044,0.747,2.399,1.68,0,0,0,0
102,2019-10-29 10:01:41,51.96481,07.60571,20.257,0.312,0.101,0.143,0.078,0.185,0.389,0.647,1.253,1.121,0.8,0,0,0,0,0
103,2019-10-29 10:01:42,51.96481,07.60571,19.492,0.326,0.119,0.095,0.091,0.162,0.097,0.216,1.044,0.747,0.8,0,3.242,0,0,0
104,2019-10-29 10:01:43,51.96481,07.60571,18.859,0.34,0.136,0.095,0.078,0.325,0.389,0.54,1.044,1.121,2.399,0,3.242,0,0,0
105,2019-10-29 10:01:44,51.96481,07.60571,10.897,0.286,0.189,0.103,0.104,0.278,0.292,0.54,1.253,0,0.8,1.68,0,0,0,0
106,2019-10-29 10:01:45,51.96481,07.60572,10.711,0.305,0.172,0.111,0.104,0.232,0.097,0.216,0.836,0.747,2.399,3.36,0,0,12.069,0
107,2019-10-29 10:01:46,51.96481,07.60572,10.875,0.26,0.07,0.127,0.157,0.185,0.292,0.863,1.044,0.374,0,3.36,0,0,0,0
108,2019-10-29 10:01:47,51.96481,07.60572,10.938,0.284,0.132,0.079,0.091,0.232,0.243,0.324,1.462,0.747,3.199,0,0,0,0,0
109,2019-10-29 10:01:48,51.96481,07.60572,10.75,0.321,0.158,0.095,0.118,0.209,0.389,0.755,0.836,2.988,3.199,3.36,0,0,0,0
110,2019-10-29 10:01:49,51.96481,07.60572,12.462,0.286,0.15,0.127,0.104,0.232,0.243,0.324,0.836,0.747,0.8,0,0,0,0,23.295
111,2019-10-29 10:01:50,51.96481,07.60572,12.758,0.291,0.176,0.135,0.052,0.093,0.243,0.432,0.836,0.747,0,0,3.242,0,0,0
112,2019-10-29 10:01:51,51.96481,07.60572,13.124,0.333,0.136,0.127,0.078,0.139,0.292,0.324,1.044,0.747,1.599,0,0,0,0,0
113,2019-10-29 10:01:52,51.96481,07.60572,12.25,0.289,0.141,0.079,0.078,0.185,0.146,0,1.253,1.494,1.599,0,0,0,12.069,0
114,2019-10-29 10:01:53,51.96481,07.60572,12.803,0.268,0.141,0.103,0.131,0.209,0.049,0.863,0.627,0,0.8,1.68,0,0,12.069,0
115,2019-10-29 10:01:54,51.96481,07.60572,19.526,0.333,0.123,0.071,0.039,0.325,0.292,0.324,1.671,0,0.8,0,3.242,0,0,0
116,2019-10-29 10:01:55,51.96481,07.60572,20.302,0.312,0.18,0.135,0.091,0.116,0.292,0.54,0.836,0.747,1.599,0,0,0,0,0
117,2019-10-29 10:01:56,51.96481,07.60572,20.1,0.319,0.123,0.103,0.131,0.162,0.146,0.432,0.418,0.747,0.8,0,6.484,0,0,0
118,2019-10-29 10:01:57,51.96481,07.60572,20.12,0.31,0.128,0.087,0.131,0.232,0.097,0.216,1.044,1.121,0,0,3.242,6.256,0,0
119,2019-10-29 10:01:58,51.96481,07.60573,20.185,0.333,0.158,0.071,0.091,0.232,0.146,0.54,1.044,0.374,0.8,1.68,0,0,0,0
120,2019-10-29 10:01:59,51.96481,07.60573,20.024,0.361,0.15,0.103,0.131,0.209,0.146,0.432,1.462,1.121,1.599,1.68,0,0,0,0
121,2019-10-29 10:02:00,51.96481,07.60573,19.953,0.359,0.145,0.071,0.144,0.278,0.146,0.54,0.836,0.747,0.8,0,0,0,0,0
122,2019-10-29 10:02:01,51.96481,07.60573,19.941,0.293,0.154,0.063,0.065,0.162,0,0.432,0.627,1.121,0,0,0,0,12.069,0
123,2019-10-29 10:02:02,51.96481,07.60573,19.824,0.312,0.136,0.111,0.144,0.209,0.194,0.647,1.88,0,1.599,0,0,0,0,0
124,2019-10-29 10:02:03,51.96481,07.60573,19.762,0.331,0.172,0.151,0.131,0.325,0.194,0.324,1.044,0.747,0.8,1.68,0,0,0,0
125,2019-10-29 10:02:04,51.96481,07.60573,7.683,0.258,0.154,0.087,0.091,0.232,0.146,0.108,1.044,0.747,0,1.68,0,0,12.069,0
126,2019-10-29 10:02:05,51.96481,07.60573,8.308,0.291,0.158,0.055,0.078,0.232,0.243,0.324,1.671,2.241,0.8,1.68,0,0,0,0
127,2019-10-29 10:02:06,51.96481,07.60573,8.103,0.307,0.141,0.095,0.104,0.232,0.194,0.216,0.836,0.747,3.199,1.68,0,0,0,0
128,2019-10-29 10:02:07,51.96481,07.60573,8.244,0.293,0.145,0.151,0.065,0.278,0.243,0.54,1.044,0.747,1.599,1.68,0,0,0,0
129,2019-10-29 10:02:08,51.96481,07.60573,8.529,0.317,0.11,0.087,0.091,0.139,0.292,0,1.462,1.121,0.8,0,0,0,0,0
130,2019-10-29 10:02:09,51.96481,07.60573,10.924,0.324,0.106,0.111,0.118,0.162,0.243,0.54,0.627,1.121,0.8,0,0,0,0,0
131,2019-10-29 10:02:10,51.96481,07.60573,10.381,0.298,0.167,0.095,0.078,0.139,0.097,0.755,1.253,0.374,1.599,1.68,0,0,0,0
132,2019-10-29 10:02:11,51.96481,07.60573,10.116,0.303,0.145,0.127,0.104,0.116,0.097,0.216,0.836,0.747,0,0,0,6.256,0,0
133,2019-10-29 10:02:12,51.96481,07.60573,10.308,0.307,0.18,0.127,0.078,0.301,0.292,0.108,0.627,1.494,1.599,0,0,0,0,0
134,2019-10-29 10:02:13,51.96481,07.60573,10.449,0.286,0.136,0.135,0.131,0.209,0.049,0.108,0.836,0.747,1.599,1.68,0,6.256,0,0
135,2019-10-29 10:02:14,51.96481,07.60573,19.447,0.333,0.163,0.079,0.065,0.232,0.389,0.324,1.044,0.747,0.8,1.68,3.242,0,0,0
136,2019-10-29 10:02:15,51.96481,07.60573,19.492,0.347,0.15,0.055,0.131,0.232,0.292,0.432,1.671,0.747,2.399,1.68,3.242,0,0,0
137,2019-10-29 10:02:16,51.96481,07.60573,19.545,0.324,0.185,0.111,0.026,0.116,0.146,0.324,1.044,2.241,0.8,1.68,0,0,0,0
138,2019-10-29 10:02:17,51.96480,07.60573,19.835,0.321,0.106,0.063,0.078,0.185,0.292,0.863,0.627,1.494,0.8,0,0,0,0,0
139,2019-10-29 10:02:18,51.96480,07.60573,19.983,0.321,0.141,0.079,0.052,0.255,0.097,0.54,0.836,0,0.8,0,3.242,0,0,0
140,2019-10-29 10:02:19,51.96480,07.60573,21.33,0.359,0.128,0.095,0.157,0.255,0.097,0.432,0.209,1.121,1.599,0,3.242,0,0,0
141,2019-10-29 10:02:20,51.96480,07.60573,21.138,0.3,0.136,0.135,0.131,0.255,0.146,0.54,1.671,1.494,1.599,0,0,0,0,0
142,2019-10-29 10:02:21,51.96480,07.60573,21.244,0.324,0.141,0.151,0.091,0.232,0.243,0.863,1.253,1.494,0.8,1.68,0,0,0,0
143,2019-10-29 10:02:22,51.96480,07.60573,21.212,0.326,0.18,0.119,0.104,0.209,0.243,0.54,0.418,0.374,0.8,0,3.242,0,0,0
144,2019-10-29 10:02:23,51.96480,07.60573,14.79,0.336,0.119,0.103,0.104,0.255,0.049,0.216,1.044,1.494,2.399,0,0,0,0,0
145,2019-10-29 10:02:24,51.96480,07.60572,4.809,0.272,0.114,0.071,0.091,0.162,0.146,0.54,1.044,1.121,0.8,0,0,0,0,23.295
146,2019-10-29 10:02:25,51.96480,07.60572,4.477,0.307,0.154,0.095,0.131,0.209,0.097,0.216,0.209,0.747,1.599,0,0,0,0,0
147,2019-10-29 10:02:26,51.96480,07.60572,5.251,0.293,0.158,0.079,0.091,0.116,0.146,0.54,2.507,0.374,1.599,1.68,0,0,12.069,0
148,2019-10-29 10:02:27,51.96480,07.60572,4.986,0.275,0.128,0.095,0.157,0.162,0.194,0.863,0.836,1.494,0.8,0,0,0,0,0
149,2019-10-29 10:02:28,51.96480,07.60572,7.857,0.272,0.15,0.111,0.091,0.162,0.243,0,1.253,0.747,0.8,0,0,0,0,0
150,2019-10-29 10:02:29,51.96480,07.60572,10.273,0.268,0.136,0.135,0.052,0.232,0.194,0.647,0.836,0.374,0.8,0,3.242,0,0,0
151,2019-10-29 10:02:30,51.96480,07.60572,10.066,0.333,0.123,0.127,0.065,0.325,0.097,0.863,0.627,0,0.8,0,0,0,0,0
152,2019-10-29 10:02:31,51.96480,07.60572,11.358,0.26,0.132,0.103,0.078,0.232,0.243,0.54,1.253,0.374,0.8,1.68,0,6.256,12.069,0
153,2019-10-29 10:02:32,51.96480,07.60572,10.728,0.305,0.15,0.127,0.078,0.394,0.194,0.54,1.88,1.121,1.599,1.68,0,0,0,0
154,2019-10-29 10:02:33,51.96480,07.60572,10.44,0.305,0.207,0.063,0.065,0.209,0.146,0.324,1.044,0,0,1.68,0,0,0,0
155,2019-10-29 10:02:34,51.96481,07.60572,19.091,0.324,0.154,0.079,0.104,0.139,0.194,0.324,1.88,0.747,0.8,0,3.242,12.511,0,0
156,2019-10-29 10:02:35,51.96481,07.60572,19.252,0.312,0.189,0.103,0.078,0.139,0.146,0.432,1.671,0,0.8,0,0,0,0,0
157,2019-10-29 10:02:36,51.96481,07.60572,19.628,0.336,0.132,0.111,0.078,0.162,0.194,0.647,0.836,0.374,1.599,0,0,0,0,0
158,2019-10-29 10:02:37,51.96481,07.60572,19.285,0.354,0.15,0.119,0.17,0.255,0.097,0.432,1.462,1.494,0.8,0,0,0,0,0
159,2019-10-29 10:02:38,51.96481,07.60572,19.369,0.314,0.189,0.111,0.026,0.185,0.243,0.647,1.253,0.747,0,0,0,0,0,0
160,2019-10-29 10:02:39,51.96481,07.60572,19.873,0.333,0.158,0.071,0.131,0.162,0.194,0.54,0.836,0,1.599,1.68,0,6.256,0,0
161,2019-10-29 10:02:40,51.96481,07.60572,19.863,0.321,0.176,0.071,0.078,0.116,0.097,0.108,1.044,1.121,0,0,0,0,0,0
162,2019-10-29 10:02:41,51.96481,07.60572,20.045,0.312,0.128,0.119,0.091,0.255,0.097,0.324,1.253,1.494,0,1.68,0,6.256,0,0
163,2019-10-29 10:02:42,51.96481,07.60572,20.347,0.307,0.101,0.103,0.052,0.232,0.049,0.647,1.88,0.374,0,0,0,0,0,0
164,2019-10-29 10:02:43,51.96481,07.60572,21.063,0.31,0.172,0.079,0.144,0.139,0.243,0.324,1.671,0.374,0.8,1.68,0,0,0,0
165,2019-10-29 10:02:44,51.96481,07.60571,11.452,0.368,0.132,0.111,0.091,0.278,0.097,0.432,2.298,0.374,0.8,1.68,3.242,6.256,0,0
166,2019-10-29 10:02:45,51.96481,07.60571,11.071,0.338,0.136,0.135,0.144,0.232,0.097,0.54,0.627,0,1.599,1.68,0,0,0,0
167,2019-10-29 10:02:46,51.96481,07.60571,11.452,0.286,0.216,0.151,0.039,0.209,0.292,0.432,1.044,1.494,0,1.68,0,0,0,0
168,2019-10-29 10:02:47,51.96481,07.60571,10.929,0.326,0.172,0.119,0.052,0.185,0.194,0.324,0.836,0.747,0.8,0,0,0,0,0
169,2019-10-29 10:02:48,51.96481,07.60571,11.833,0.277,0.128,0.103,0.065,0.209,0.292,0.324,0.418,0.747,2.399,1.68,0,0,0,0
170,2019-10-29 10:02:49,51.96481,07.60571,12.111,0.253,0.167,0.063,0.065,0.278,0.437,0.54,0.836,0.747,1.599,0,0,0,0,0
171,2019-10-29 10:02:50,51.96481,07.60571,11.436,0.296,0.15,0.135,0.052,0.325,0.146,0.647,1.253,0,0.8,1.68,3.242,0,0,0
172,2019-10-29 10:02:51,51.96481,07.60571,12.02,0.307,0.141,0.055,0.144,0.232,0.243,0.216,0.418,1.494,1.599,0,0,0,0,23.295
