"TOA5","8552","CR3000","8552","CR3000.Std.26","CPU:2019-10-22_Mobile-PM_Gill-RS232_T-RH_LI75.CR3","47685","fasttable"
"TIMESTAMP","RECORD","rmcid","rmcutc","rmcstatus","rmclatitude","rmcin_s_ind","rmclongitude","rmce_w_indicator","rmcspeed","rmccourse","rmcutcdate","rmcmagvariation","rmcmage_w","rmcchecksum","HMR3000string","compass_mode","compass_heading","compass_headingstat","compass_pitch","compass_pitchstat","compass_roll","compass_rollstat","compass_checksum","Gill_Adr","Gill_Diag","u","v","w","Ts","AirTC_Min","AirTC_Max","AirTC_Avg","RH_Min","RH_Max","RH_Avg","CPC_aux","LiveBin_1dM","LiveBin_2dM","LiveBin_3dM","LiveBin_4dM","LiveBin_5dM","LiveBin_6dM","LiveBin_7dM","LiveBin_8dM","LiveBin_9dM","LiveBin_10dM","LiveBin_11dM","LiveBin_12dM","LiveBin_13dM","LiveBin_14dM","LiveBin_15dM","LiveBin_16dM","CO2","H2O","P_LI75","diag_LI75"
"2019-10-29 10:29:26",5366,"GPRMC","082919.6","A","5158.12972","N","00735.67951","E","000.05","311.6","291019","002.0","E","5E","PTNTHPR,,N,,P,17.1,N*1D","PTNTHPR","NAN","N","NAN","P",17.1,"N","1D",4,0,0.16,0,0.43,6.07,7.054,7.054,7.054,83,83,83,-639.4388,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",18.55657,328.1791,101.925,247
"2019-10-29 10:29:27",5367,"GPRMC","082920.6","A","5158.12885","N","00735.69104","E","000.04","311.6","291019","002.0","E","5A","PTNTHPR,,N,,P,18.8,N*1B","PTNTHPR","NAN","N","NAN","P",18.8,"N","1B",6,1,0.36,0.34,0.06,6.61,7.044,7.044,7.044,82.9,82.9,82.9,-626.2204,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",18.63436,315.6434,101.9144,247
"2019-10-29 10:29:28",5368,"GPRMC","082921.6","A","5158.12780","N","00735.70478","E","000.06","311.6","291019","002.0","E","55",",18.4,N*17","",18.4,"N*17","NAN","","NAN","","",2,38,0.11,-0.02,-0.02,6.69,7.051,7.051,7.051,82.9,82.9,82.9,-624.5681,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",18.63527,313.6656,101.9299,247
"2019-10-29 10:29:29",5369,"GPRMC","082922.6","A","5158.12733","N","00735.71116","E","000.05","311.6","291019","002.0","E","51","PTNTHPR,,N,,P,17.6,N*1A","PTNTHPR","NAN","N","NAN","P",17.6,"N","1A",4,0,0.11,-0.35,0.15,5.83,7.071,7.071,7.071,82.9,82.9,82.9,-593.1744,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",19.70289,312.0817,101.925,247
"2019-10-29 10:29:30",5370,"GPRMC","082923.6","A","5158.12714","N","00735.71397","E","000.04","311.6","291019","002.0","E","5F","PTNTHPR,,N,,P,18.1,N*12","PTNTHPR","NAN","N","NAN","P",18.1,"N","12",6,1,-0.24,0.64,0.3,5.06,7.078,7.078,7.078,82.8,82.8,82.8,-609.6974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.67153,309.2464,101.9144,247
"2019-10-29 10:29:31",5371,"GPRMC","082924.6","A","5158.12702","N","00735.71665","E","000.17","311.6","291019","002.0","E","55","PTNTHPR,,N,,P,18.0,N*13","PTNTHPR","NAN","N","NAN","P",18,"N","13",2,38,0.05,1.1,-0.01,4.32,7.061,7.061,7.061,82.8,82.8,82.8,-601.4359,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",18.6772,307.2378,101.9405,247
"2019-10-29 10:29:32",5372,"GPRMC","082925.6","A","5158.12703","N","00735.71668","E","000.07","311.6","291019","002.0","E","59","PTNTHPR,,N,,P,17.8,N*14","PTNTHPR","NAN","N","NAN","P",17.8,"N","14",4,0,0.22,0.17,-0.05,5.43,7.044,7.044,7.044,82.7,82.7,82.7,-616.3066,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",18.66832,308.0032,101.9144,247
"2019-10-29 10:29:33",5373,"GPRMC","082926.6","A","5158.12696","N","00735.71811","E","000.06","311.6","291019","002.0","E","56","PTNTHPR,,N,,P,17.9,N*15","PTNTHPR","NAN","N","NAN","P",17.9,"N","15",6,1,0.13,0.21,0.03,5.7,7.071,7.071,7.071,82.7,82.7,82.7,-617.9589,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",20.24937,311.0609,101.9144,247
"2019-10-29 10:29:34",5374,"GPRMC","082927.6","A","5158.12678","N","00735.72091","E","000.06","311.6","291019","002.0","E","54","PTNTHPR,,N,,P,19.0,N*12","PTNTHPR","NAN","N","NAN","P",19,"N","12",2,38,0.02,0.06,0.22,5.88,7.051,7.051,7.051,82.6,82.6,82.6,-591.5222,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",20.38907,312.2536,101.9144,247
"2019-10-29 10:29:35",5375,"GPRMC","082928.6","A","5158.12666","N","00735.72295","E","000.07","311.6","291019","002.0","E","53","PTNTHPR,,N,,P,18.8,N*1B","PTNTHPR","NAN","N","NAN","P",18.8,"N","1B",4,0,0.13,0.25,0.04,6.22,7.061,7.061,7.061,82.5,82.5,82.5,-594.8268,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",19.73739,311.6161,101.899,247
"2019-10-29 10:29:36",5376,"GPRMC","082929.6","A","5158.12659","N","00735.72548","E","000.67","311.6","291019","002.0","E","5F","PTNTHPR,,N,,P,17.8,N*14","PTNTHPR","NAN","N","NAN","P",17.8,"N","14",6,1,-0.12,0.15,0.19,5.45,7.054,7.054,7.054,82.4,82.4,82.4,-583.2607,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",21.71082,314.9734,101.925,247
"2019-10-29 10:29:37",5377,"GPRMC","082930.6","A","5158.12670","N","00735.72559","E","000.06","347.9","291019","002.0","E","57","PTNTHPR,,N,,P,17.9,N*15","PTNTHPR","NAN","N","NAN","P",17.9,"N","15",2,38,0.19,0.42,0.33,5.23,7.054,7.054,7.054,82.4,82.4,82.4,-584.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.74337,308.3198,101.925,247
"2019-10-29 10:29:38",5378,"GPRMC","082931.6","A","5158.12652","N","00735.72808","E","000.13","347.9","291019","002.0","E","5B","PTNTHPR,,N,,P,16.7,N*1A","PTNTHPR","NAN","N","NAN","P",16.7,"N","1A",4,0,0.17,0.97,0.03,4.15,7.054,7.054,7.054,82.2,82.2,82.2,-611.3497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.72924,308.768,101.8884,247
"2019-10-29 10:29:39",5379,"GPRMC","082932.6","A","5158.12654","N","00735.72812","E","000.08","347.9","291019","002.0","E","5F","PTNTHPR,,N,,P,19.2,N*10","PTNTHPR","NAN","N","NAN","P",19.2,"N","10",6,1,0.2,1.16,0.17,4.25,7.051,7.051,7.051,82.1,82.1,82.1,-571.6946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75793,311.1698,101.8779,247
"2019-10-29 10:29:40",5380,"GPRMC","082933.6","A","5158.12668","N","00735.72855","E","000.10","347.9","291019","002.0","E","5B","PTNTHPR,,N,,P,18.1,N*12","PTNTHPR","NAN","N","NAN","P",18.1,"N","12",2,38,0.24,1.02,0.18,4.18,7.064,7.064,7.064,82,82,82,-584.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.76172,310.4111,101.9144,247
"2019-10-29 10:29:41",5381,"GPRMC","082934.6","A","5158.12688","N","00735.72832","E","000.08","347.9","291019","002.0","E","5A","PTNTHPR,,N,,P,17.9,N*15","PTNTHPR","NAN","N","NAN","P",17.9,"N","15",4,0,0.16,1.1,0.2,4.19,7.061,7.061,7.061,82,82,82,-571.6946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.78219,315.1826,101.925,247
"2019-10-29 10:29:42",5382,"GPRMC","082935.6","A","5158.12710","N","00735.72877","E","000.11","347.9","291019","002.0","E","52","PTNTHPR,,N,,P,17.9,N*15","PTNTHPR","NAN","N","NAN","P",17.9,"N","15",6,1,0.17,1.11,0.03,4.19,7.041,7.041,7.041,81.9,81.9,81.9,-556.8239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.83367,312.2976,101.9405,247
"2019-10-29 10:29:43",5383,"GPRMC","082936.6","A","5158.12792","N","00735.72715","E","000.13","347.9","291019","002.0","E","52","PTNTHPR,,N,,P,17.9,N*15","PTNTHPR","NAN","N","NAN","P",17.9,"N","15",2,38,0.08,1.08,-0.01,4.3,7.014,7.014,7.014,81.8,81.8,81.8,-550.2147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.84797,312.672,101.925,247
"2019-10-29 10:29:44",5384,"GPRMC","082937.6","A","5158.12802","N","00735.72716","E","000.09","347.9","291019","002.0","E","5D","PTNTHPR,,N,,P,17.4,N*18","PTNTHPR","NAN","N","NAN","P",17.4,"N","18",4,0,0.12,1.09,0.03,4.22,7.014,7.014,7.014,81.8,81.8,81.8,-533.6918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.82115,313.388,101.8779,247
"2019-10-29 10:29:45",5385,"GPRMC","082938.6","A","5158.12887","N","00735.72748","E","000.14","347.9","291019","002.0","E","58","PTNTHPR,,N,,P,17.5,N*19","PTNTHPR","NAN","N","NAN","P",17.5,"N","19",6,1,0.05,1.09,0.16,4.26,7.021,7.021,7.021,81.7,81.7,81.7,-573.3469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.84757,313.3322,101.9405,247
"2019-10-29 10:29:46",5386,"GPRMC","082939.6","A","5158.12899","N","00735.72755","E","000.11","347.9","291019","002.0","E","5F","PTNTHPR,,N,,P,17.9,N*15","PTNTHPR","NAN","N","NAN","P",17.9,"N","15",2,38,0.18,1.02,-0.08,4.23,7.014,7.014,7.014,81.7,81.7,81.7,-525.4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.84945,313.4127,101.9144,247
"2019-10-29 10:29:47",5387,"GPRMC","082940.6","A","5158.12941","N","00735.72766","E","000.10","347.9","291019","002.0","E","54","PTNTHPR,,N,,P,17.8,N*14","PTNTHPR","NAN","N","NAN","P",17.8,"N","14",4,0,0.08,1.01,-0.04,4.24,7.014,7.014,7.014,81.7,81.7,81.7,-532.0395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.85412,313.4702,101.925,247
"2019-10-29 10:29:48",5388,"GPRMC","082941.6","A","5158.12987","N","00735.72709","E","000.12","347.9","291019","002.0","E","54","PTNTHPR,,N,,P,18.1,N*12","PTNTHPR","NAN","N","NAN","P",18.1,"N","12",6,1,0,0.81,-0.05,4.27,7.011,7.011,7.011,81.6,81.6,81.6,-540.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8659,313.5969,101.9144,247
"2019-10-29 10:29:49",5389,"GPRMC","082942.6","A","5158.12992","N","00735.72696","E","000.31","347.9","291019","002.0","E","55","PTNTHPR,,N,,P,18.1,N*12","PTNTHPR","NAN","N","NAN","P",18.1,"N","12",2,38,0.06,0.86,-0.01,4.25,7.018,7.018,7.018,81.6,81.6,81.6,-525.4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.87692,313.3181,101.925,247
"2019-10-29 10:29:50",5390,"GPRMC","082943.6","A","5158.12992","N","00735.72696","E","000.17","347.9","291019","002.0","E","50","PTNTHPR,,N,,P,17.6,N*1A","PTNTHPR","NAN","N","NAN","P",17.6,"N","1A",4,0,-0.04,0.5,-0.05,4.24,7.021,7.021,7.021,81.6,81.6,81.6,-583.2607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.88606,314.021,101.925,247
"2019-10-29 10:29:51",5391,"GPRMC","082944.6","A","5158.12987","N","00735.72661","E","000.15","347.9","291019","002.0","E","59","PTNTHPR,,N,,P,17.9,N*15","PTNTHPR","NAN","N","NAN","P",17.9,"N","15",6,1,0.14,0.73,-0.21,4.3,7.004,7.004,7.004,81.6,81.6,81.6,-541.9532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.90193,315.0111,101.925,247
"2019-10-29 10:29:52",5392,"GPRMC","082945.6","A","5158.12985","N","00735.72658","E","000.08","347.9","291019","002.0","E","5C","PTNTHPR,,N,,P,17.6,N*1A","PTNTHPR","NAN","N","NAN","P",17.6,"N","1A",2,38,0.09,0.82,-0.13,4.28,6.998,6.998,6.998,81.5,81.5,81.5,-532.0395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.91106,315.3877,101.899,247
"2019-10-29 10:29:53",5393,"GPRMC","082946.6","A","5158.12977","N","00735.72670","E","000.13","347.9","291019","002.0","E","52","PTNTHPR,,N,,P,17.9,N*15","PTNTHPR","NAN","N","NAN","P",17.9,"N","15",4,0,0.07,0.86,-0.09,4.28,7.004,7.004,7.004,81.5,81.5,81.5,-535.3441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.92981,315.4968,101.8779,247
"2019-10-29 10:29:54",5394,"GPRMC","082947.6","A","5158.12969","N","00735.72689","E","000.08","347.9","291019","002.0","E","50","PTNTHPR,,N,,P,17.6,N*1A","PTNTHPR","NAN","N","NAN","P",17.6,"N","1A",6,1,0.17,0.92,-0.19,4.3,7.031,7.031,7.031,81.5,81.5,81.5,-515.5165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.92816,316.0544,101.9144,247
"2019-10-29 10:29:55",5395,"GPRMC","082948.6","A","5158.12959","N","00735.72711","E","000.07","347.9","291019","002.0","E","53","PTNTHPR,,N,,P,17.5,N*19","PTNTHPR","NAN","N","NAN","P",17.5,"N","19",2,38,0.15,0.85,-0.06,4.31,7.021,7.021,7.021,81.5,81.5,81.5,-565.0854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.92079,315.7714,101.8519,247
"2019-10-29 10:29:56",5396,"GPRMC","082949.6","A","5158.12962","N","00735.72732","E","000.22","348.3","291019","002.0","E","59","PTNTHPR,,N,,P,18.2,N*11","PTNTHPR","NAN","N","NAN","P",18.2,"N","11",4,0,0,0.94,-0.03,4.43,7.004,7.004,7.004,81.6,81.6,81.6,-518.8211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.90953,316.3946,101.8519,247
"2019-10-29 10:29:57",5397,"GPRMC","082950.6","A","5158.12961","N","00735.72715","E","000.16","355.1","291019","002.0","E","5E","PTNTHPR,,N,,P,17.9,N*15","PTNTHPR","NAN","N","NAN","P",17.9,"N","15",6,1,-0.1,0.7,-0.03,4.37,7.001,7.001,7.001,81.5,81.5,81.5,-502.2982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.91848,317.6143,101.9144,247
"2019-10-29 10:29:58",5398,"GPRMC","082951.6","A","5158.12977","N","00735.72641","E","000.18","348.1","291019","002.0","E","5A","PTNTHPR,,N,,P,17.8,N*14","PTNTHPR","NAN","N","NAN","P",17.8,"N","14",2,38,-0.19,0.7,0.31,4.43,6.998,6.998,6.998,81.5,81.5,81.5,-510.5596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9171,317.7145,101.9144,247
"2019-10-29 10:29:59",5399,"GPRMC","082952.6","A","5158.12977","N","00735.72641","E","000.20","347.8","291019","002.0","E","54","PTNTHPR,,N,,P,16.9,N*14","PTNTHPR","NAN","N","NAN","P",16.9,"N","14",4,0,-0.29,0.61,0.29,4.88,6.978,6.978,6.978,81.5,81.5,81.5,-500.6458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.93768,318.4639,101.8884,247
"2019-10-29 10:30:00",5400,"GPRMC","082953.6","A","5158.12989","N","00735.72593","E","000.20","347.8","291019","002.0","E","58","PTNTHPR,,N,,P,17.7,N*1B","PTNTHPR","NAN","N","NAN","P",17.7,"N","1B",6,1,-0.05,1.07,-0.05,4.29,6.971,6.971,6.971,81.5,81.5,81.5,-508.9073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.91189,318.3976,101.9039,247
"2019-10-29 10:30:01",5401,"GPRMC","082954.6","A","5158.12980","N","00735.72525","E","000.14","347.8","291019","002.0","E","5C","PTNTHPR,,N,,P,17.8,N*14","PTNTHPR","NAN","N","NAN","P",17.8,"N","14",2,38,0.07,0.71,0.36,4.71,6.964,6.964,6.964,81.5,81.5,81.5,-528.7349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.93757,318.9022,101.9144,247
"2019-10-29 10:30:02",5402,"GPRMC","082955.6","A","5158.13055","N","00735.72253","E","000.57","354.2","291019","002.0","E","54","PTNTHPR,,N,,P,17.8,N*14","PTNTHPR","NAN","N","NAN","P",17.8,"N","14",4,0,-0.45,0.45,-0.43,4.93,6.978,6.978,6.978,81.5,81.5,81.5,-469.2522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.06436,319.7922,101.8884,247
"2019-10-29 10:30:03",5403,"GPRMC","082956.6","A","5158.13055","N","00735.72256","E","000.22","000.0","291019","002.0","E","50","PTNTHPR,,N,,P,17.8,N*14","PTNTHPR","NAN","N","NAN","P",17.8,"N","14",6,1,-0.15,0.93,0.15,4.41,6.974,6.974,6.974,81.5,81.5,81.5,-500.6458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.98556,321.2205,101.899,247
"2019-10-29 10:30:04",5404,"GPRMC","082957.6","A","5158.13102","N","00735.72115","E","000.10","005.3","291019","002.0","E","51","PTNTHPR,,N,,P,17.8,N*14","PTNTHPR","NAN","N","NAN","P",17.8,"N","14",2,38,-0.31,0.99,-0.25,4.44,6.958,6.958,6.958,81.6,81.6,81.6,-495.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.00166,322.0233,101.899,247
"2019-10-29 10:30:05",5405,"GPRMC","082958.6","A","5158.13151","N","00735.71969","E","000.13","005.3","291019","002.0","E","5B","PTNTHPR,,N,,P,17.8,N*14","PTNTHPR","NAN","N","NAN","P",17.8,"N","14",4,0,0.37,0.35,0.18,5.34,6.961,6.961,6.961,81.6,81.6,81.6,-500.6458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.97149,321.0466,101.899,247
"2019-10-29 10:30:06",5406,"GPRMC","082959.6","A","5158.13190","N","00735.71809","E","000.23","005.3","291019","002.0","E","53","PTNTHPR,,N,,P,17.5,N*19","PTNTHPR","NAN","N","NAN","P",17.5,"N","19",6,1,0.27,0.57,0.27,6.14,6.951,6.951,6.951,81.5,81.5,81.5,-500.6458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.92412,320.626,101.8884,247
"2019-10-29 10:30:07",5407,"GPRMC","083000.6","A","5158.13217","N","00735.71688","E","000.26","004.2","291019","002.0","E","59","PTNTHPR,,N,,P,17.6,N*1A","PTNTHPR","NAN","N","NAN","P",17.6,"N","1A",2,38,-0.35,0.96,0.29,4.32,6.971,6.971,6.971,81.6,81.6,81.6,-431.2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.00773,320.0585,101.925,247
"2019-10-29 10:30:08",5408,"GPRMC","083001.6","A","5158.13279","N","00735.71637","E","000.09","002.3","291019","002.0","E","5E","PTNTHPR,,N,,P,17.7,N*1B","PTNTHPR","NAN","N","NAN","P",17.7,"N","1B",4,0,-0.29,0.62,0.23,4.49,6.948,6.948,6.948,81.7,81.7,81.7,-489.0798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.06382,320.7477,101.8884,247
"2019-10-29 10:30:09",5409,"GPRMC","083002.6","A","5158.13299","N","00735.71573","E","000.14","002.3","291019","002.0","E","5C","PTNTHPR,,N,,P,17.2,N*1E","PTNTHPR","NAN","N","NAN","P",17.2,"N","1E",6,1,-0.06,0.26,0.05,4.82,6.951,6.951,6.951,81.7,81.7,81.7,-492.3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.07109,323.0187,101.925,247
"2019-10-29 10:30:10",5410,"GPRMC","083003.6","A","5158.13296","N","00735.71556","E","000.17","002.3","291019","002.0","E","56","PTNTHPR,,N,,P,17.3,N*1F","PTNTHPR","NAN","N","NAN","P",17.3,"N","1F",2,38,0.48,0.1,0.19,5.01,6.938,6.938,6.938,81.8,81.8,81.8,-477.5137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.97255,321.674,101.925,247
"2019-10-29 10:30:11",5411,"GPRMC","083004.6","A","5158.13294","N","00735.71551","E","000.16","002.3","291019","002.0","E","55","PTNTHPR,,N,,P,17.9,N*15","PTNTHPR","NAN","N","NAN","P",17.9,"N","15",4,0,0.39,0.87,0.08,5.28,6.951,6.951,6.951,81.9,81.9,81.9,-484.1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.95737,321.2227,101.9039,247
"2019-10-29 10:30:12",5412,"GPRMC","083005.6","A","5158.13284","N","00735.71566","E","000.52","018.4","291019","002.0","E","5D","PTNTHPR,,N,,P,18.1,N*12","PTNTHPR","NAN","N","NAN","P",18.1,"N","12",6,1,0.13,0.92,-0.05,4.41,6.944,6.944,6.944,82,82,82,-474.2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.13062,323.04,101.8884,247
