"TOA5","8552","CR3000","8552","CR3000.Std.26","CPU:2019-09-02_Mobile-PM_Gill-RS232_T-RH.CR3","59845","fasttable"
"TIMESTAMP","RECORD","rmcid","rmcutc","rmcstatus","rmclatitude","rmcin_s_ind","rmclongitude","rmce_w_indicator","rmcspeed","rmccourse","rmcutcdate","rmcmagvariation","rmcmage_w","rmcchecksum","HMR3000string","compass_mode","compass_heading","compass_headingstat","compass_pitch","compass_pitchstat","compass_roll","compass_rollstat","compass_checksum","Gill_Adr","Gill_Diag","u","v","w","Ts","AirTC_Min","AirTC_Max","AirTC_Avg","RH_Min","RH_Max","RH_Avg","CPC_aux","LiveBin_1dM","LiveBin_2dM","LiveBin_3dM","LiveBin_4dM","LiveBin_5dM","LiveBin_6dM","LiveBin_7dM","LiveBin_8dM","LiveBin_9dM","LiveBin_10dM","LiveBin_11dM","LiveBin_12dM","LiveBin_13dM","LiveBin_14dM","LiveBin_15dM","LiveBin_16dM"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","m/s","m/s","m/s","degC","DegC","DegC","DegC","%","%","%","p/cm3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Min","Max","Avg","Min","Max","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2019-09-18 15:58:26",22518,"GPRMC","135833.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","72","PTNTHPR,,N,,P,3.4,N*2D","PTNTHPR","NaN","N","NaN","P",3.4,"N","2D",3,0,-0.06,-0.06,0.04,26.64,24.21,24.21,24.21,45.19,45.19,45.19,3190.712,0.03,0.021,0.018,0.032,0,0.093,0.097,0.216,0.418,0.747,0,0,0,0,0,0
"2019-09-18 15:58:27",22519,"GPRMC","135834.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","75","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",5,0,-0.01,-0.05,0.02,26.6,24.23,24.23,24.23,45.24,45.24,45.24,3215.485,0.032,0.031,0.031,0.024,0.013,0.116,0,0.108,0.418,0.374,1.599,0,0,0,0,0
"2019-09-18 15:58:28",22520,"GPRMC","135835.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","74","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,0,-0.04,-0.01,26.67,24.24,24.24,24.24,45.27,45.27,45.27,3276.591,0.037,0.026,0.022,0.024,0.039,0.116,0.097,0,0.209,0,0,0,0,0,0,0
"2019-09-18 15:58:29",22521,"GPRMC","135836.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","77","PTNTHPR,,N,,P,3.4,N*2D","PTNTHPR","NaN","N","NaN","P",3.4,"N","2D",3,0,-0.02,-0.04,-0.02,26.68,24.23,24.23,24.23,45.23,45.23,45.23,3108.137,0.026,0.035,0.022,0.024,0.052,0.093,0.049,0.216,0.209,0.374,0.8,1.68,3.242,0,0,0
"2019-09-18 15:58:30",22522,"GPRMC","135837.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","76","PTNTHPR,,N,,P,3.4,N*2D","PTNTHPR","NaN","N","NaN","P",3.4,"N","2D",5,0,-0.04,-0.01,-0.03,26.78,24.22,24.22,24.22,45.29,45.29,45.29,3321.182,0.037,0.012,0.018,0.016,0.052,0.046,0.049,0,0.209,0.374,0,1.68,0,0,0,23.295
"2019-09-18 15:58:31",22523,"GPRMC","135838.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","79","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,-0.04,-0.01,-0.02,26.82,24.19,24.19,24.19,45.3,45.3,45.3,3408.711,0.032,0.019,0.035,0.04,0.026,0.023,0.049,0.324,0.418,0.374,0,0,0,0,0,0
"2019-09-18 15:58:32",22524,"GPRMC","135839.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","78","PTNTHPR,,N,,P,3.4,N*2D","PTNTHPR","NaN","N","NaN","P",3.4,"N","2D",3,0,-0.02,-0.03,-0.03,26.85,24.19,24.19,24.19,45.32,45.32,45.32,3256.773,0.034,0.014,0.013,0.016,0.013,0.046,0.097,0.108,0,0.747,0,3.36,0,0,0,23.295
"2019-09-18 15:58:33",22525,"GPRMC","135840.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","76","PTNTHPR,,N,,P,3.4,N*2D","PTNTHPR","NaN","N","NaN","P",3.4,"N","2D",5,0,-0.04,-0.05,-0.02,26.86,24.19,24.19,24.19,45.35,45.35,45.35,3157.682,0.024,0.021,0.057,0.024,0.039,0.162,0,0.216,0.418,0.374,0.8,0,3.242,0,0,0
"2019-09-18 15:58:34",22526,"GPRMC","135841.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","77","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,-0.07,0,0.01,26.79,24.21,24.21,24.21,45.37,45.37,45.37,3331.091,0.03,0.038,0,0.024,0.065,0.046,0.194,0.216,0.627,0.747,0,1.68,0,0,12.069,0
"2019-09-18 15:58:35",22527,"GPRMC","135842.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","74","PTNTHPR,,N,,P,3.5,N*2C","PTNTHPR","NaN","N","NaN","P",3.5,"N","2C",3,0,-0.07,-0.03,0.02,26.71,24.23,24.23,24.23,45.44,45.44,45.44,3294.758,0.038,0.021,0.018,0.008,0.026,0.093,0,0,0.627,0,0.8,0,0,0,12.069,0
"2019-09-18 15:58:36",22528,"GPRMC","135843.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","75","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",5,0,-0.09,0.05,0.03,26.66,24.23,24.23,24.23,45.49,45.49,45.49,3502.847,0.03,0.023,0.035,0.024,0.052,0.046,0.146,0.324,0.209,0,1.599,1.68,3.242,0,0,0
"2019-09-18 15:58:37",22529,"GPRMC","135844.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","72","PTNTHPR,,N,,P,3.4,N*2D","PTNTHPR","NaN","N","NaN","P",3.4,"N","2D",1,10,-0.09,0.05,-0.04,26.76,24.23,24.23,24.23,45.55,45.55,45.55,3307.969,0.041,0.031,0.048,0.04,0.013,0.046,0.049,0,0.209,0,2.399,0,0,6.256,12.069,0
"2019-09-18 15:58:38",22530,"GPRMC","135845.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","73","PTNTHPR,,N,,P,3.4,N*2D","PTNTHPR","NaN","N","NaN","P",3.4,"N","2D",3,0,-0.02,0.11,-0.06,26.74,24.19,24.19,24.19,45.52,45.52,45.52,3479.726,0.022,0.026,0.035,0.04,0.013,0.046,0.049,0.108,0.418,1.121,0,0,0,0,0,0
"2019-09-18 15:58:39",22531,"GPRMC","135846.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","70","PTNTHPR,,N,,P,3.4,N*2D","PTNTHPR","NaN","N","NaN","P",3.4,"N","2D",5,0,-0.01,0.02,-0.06,26.8,24.23,24.23,24.23,45.59,45.59,45.59,3456.605,0.032,0.021,0.031,0.055,0.078,0.116,0.097,0,0.627,0,2.399,0,0,0,0,23.295
"2019-09-18 15:58:40",22532,"GPRMC","135847.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","71","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,-0.02,-0.04,-0.05,26.83,24.21,24.21,24.21,45.65,45.65,45.65,3608.544,0.034,0.009,0.04,0,0.039,0.07,0,0.108,0.627,0.374,3.199,0,0,0,0,0
"2019-09-18 15:58:41",22533,"GPRMC","135848.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","7E","PTNTHPR,,N,,P,3.2,N*2B","PTNTHPR","NaN","N","NaN","P",3.2,"N","2B",3,0,-0.01,-0.02,-0.04,26.77,24.2,24.2,24.2,45.68,45.68,45.68,3314.575,0.043,0.021,0.018,0.055,0.078,0.116,0.049,0.432,0.209,0.374,1.599,1.68,0,6.256,0,0
"2019-09-18 15:58:42",22534,"GPRMC","135849.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","7F","PTNTHPR,,N,,P,3.5,N*2C","PTNTHPR","NaN","N","NaN","P",3.5,"N","2C",5,0,-0.01,-0.03,-0.06,26.73,24.22,24.22,24.22,45.74,45.74,45.74,3390.545,0.04,0.031,0.026,0.048,0,0.07,0,0,0.627,0.374,1.599,3.36,0,0,0,0
"2019-09-18 15:58:43",22535,"GPRMC","135850.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","77","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,0,-0.04,-0.09,26.84,24.26,24.26,24.26,45.71,45.71,45.71,3578.817,0.035,0.026,0.013,0.016,0.052,0.07,0.049,0.324,0.209,0.374,0.8,0,0,0,0,0
"2019-09-18 15:58:44",22536,"GPRMC","135851.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","76","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",3,0,-0.03,0,-0.04,26.9,24.24,24.24,24.24,45.79,45.79,45.79,3428.53,0.029,0.031,0.026,0.016,0.039,0.046,0.097,0,0.627,1.494,0.8,0,3.242,12.511,0,0
"2019-09-18 15:58:45",22537,"GPRMC","135852.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","75","PTNTHPR,,N,,P,3.4,N*2D","PTNTHPR","NaN","N","NaN","P",3.4,"N","2D",5,0,-0.05,-0.02,-0.02,26.91,24.24,24.24,24.24,45.84,45.84,45.84,3674.604,0.043,0.019,0.026,0.032,0.065,0.046,0.097,0.108,0.209,0.747,0.8,1.68,0,0,0,0
"2019-09-18 15:58:46",22538,"GPRMC","135853.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","74","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,-0.16,0.16,-0.03,27.38,24.24,24.24,24.24,45.9,45.9,45.9,3426.878,0.045,0.028,0.022,0.024,0.013,0.046,0.243,0.216,0.209,0.374,0,0,0,0,0,0
"2019-09-18 15:58:47",22539,"GPRMC","135854.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","73","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",3,0,-0.05,-0.03,-0.1,27.01,24.21,24.21,24.21,45.89,45.89,45.89,3644.877,0.027,0.021,0.013,0.04,0.026,0.093,0,0.216,0.209,0.374,0.8,0,0,0,0,0
"2019-09-18 15:58:48",22540,"GPRMC","135855.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","72","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",5,0,-0.06,-0.02,-0.04,27.02,24.24,24.24,24.24,45.9,45.9,45.9,3608.544,0.013,0.012,0.035,0.016,0.013,0.023,0,0.432,0.418,0.747,0,0,3.242,0,0,0
"2019-09-18 15:58:49",22541,"GPRMC","135856.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","71","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,-0.02,-0.03,-0.07,26.97,24.22,24.22,24.22,45.91,45.91,45.91,3397.151,0.027,0.026,0.035,0.024,0.052,0.093,0,0.216,1.044,0,0,0,0,0,0,0
"2019-09-18 15:58:50",22542,"GPRMC","135857.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","70","PTNTHPR,,N,,P,3.5,N*2C","PTNTHPR","NaN","N","NaN","P",3.5,"N","2C",3,0,-0.08,-0.01,-0.07,26.96,24.22,24.22,24.22,45.93,45.93,45.93,3446.696,0.028,0.028,0.018,0.016,0.026,0.046,0.049,0.432,0,0,1.599,1.68,0,0,12.069,0
"2019-09-18 15:58:51",22543,"GPRMC","135858.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","7F","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",5,0,-0.09,-0.01,-0.05,26.94,24.22,24.22,24.22,45.91,45.91,45.91,3319.53,0.027,0.023,0.022,0.032,0.013,0.116,0.049,0.324,0.209,0.747,0,1.68,0,0,0,0
"2019-09-18 15:58:52",22544,"GPRMC","135859.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","7E","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,-0.09,-0.04,0.01,26.96,24.23,24.23,24.23,45.9,45.9,45.9,3263.379,0.032,0.026,0.018,0.024,0.026,0.023,0.097,0.108,0.418,0,1.599,0,0,0,0,0
"2019-09-18 15:58:53",22545,"GPRMC","135900.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","73","PTNTHPR,,N,,P,3.5,N*2C","PTNTHPR","NaN","N","NaN","P",3.5,"N","2C",3,0,-0.11,-0.08,0.05,26.89,24.24,24.24,24.24,45.92,45.92,45.92,3445.045,0.044,0.023,0.018,0.024,0.078,0.162,0.049,0.108,0,0.374,0.8,0,3.242,0,0,0
"2019-09-18 15:58:54",22546,"GPRMC","135901.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","72","PTNTHPR,,N,,P,3.6,N*2F","PTNTHPR","NaN","N","NaN","P",3.6,"N","2F",5,0,-0.1,-0.1,0.07,26.64,24.24,24.24,24.24,45.92,45.92,45.92,3190.712,0.022,0.023,0.031,0.024,0.026,0.023,0.097,0.108,0,0.747,0.8,1.68,9.726,0,0,0
"2019-09-18 15:58:55",22547,"GPRMC","135902.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","71","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,-0.1,-0.06,0.09,26.3,24.23,24.23,24.23,45.88,45.88,45.88,3420.272,0.034,0.04,0.022,0.048,0.013,0.07,0.049,0,0.418,0.374,0.8,0,0,0,0,0
"2019-09-18 15:58:56",22548,"GPRMC","135903.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","70","PTNTHPR,,N,,P,3.4,N*2D","PTNTHPR","NaN","N","NaN","P",3.4,"N","2D",3,0,-0.06,-0.09,0.05,26.34,24.21,24.21,24.21,45.87,45.87,45.87,3425.227,0.038,0.021,0.035,0.032,0.039,0.046,0,0,0.209,0,0,1.68,0,0,0,0
"2019-09-18 15:58:57",22549,"GPRMC","135904.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","77","PTNTHPR,,N,,P,3.7,N*2E","PTNTHPR","NaN","N","NaN","P",3.7,"N","2E",5,0,-0.03,-0.08,0.06,26.39,24.24,24.24,24.24,45.84,45.84,45.84,3248.496,0.037,0.009,0.035,0.055,0.026,0.07,0.097,0,0,0.374,0.8,0,0,0,0,0
"2019-09-18 15:58:58",22550,"NA","","","","","","","","","","","","NA","PTNTHPR,,N,,P,2.9,N*21","PTNTHPR","NaN","N","NaN","P",2.9,"N","21",1,10,-0.02,-0.11,0.03,26.47,24.22,24.22,24.22,45.77,45.77,45.77,3283.178,0.037,0.031,0.04,0.016,0.039,0.07,0.146,0.216,0.209,1.121,0,0,0,0,12.069,23.295
"2019-09-18 15:58:59",22551,"GPRMC","135906.8","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","7E","PTNTHPR,,N,,P,3.5,N*2C","PTNTHPR","NaN","N","NaN","P",3.5,"N","2C",3,0,0,-0.07,0.05,26.55,24.22,24.22,24.22,45.74,45.74,45.74,3220.421,0.018,0.023,0.031,0.024,0.039,0.093,0.049,0.216,0.418,0.747,0,0,0,0,0,0
"2019-09-18 15:59:00",22552,"GPRMC","135907.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","74","PTNTHPR,,N,,P,3.2,N*2B","PTNTHPR","NaN","N","NaN","P",3.2,"N","2B",5,0,0.06,-0.1,0.04,26.52,24.22,24.22,24.22,45.74,45.74,45.74,3212.163,0.027,0.023,0.031,0.016,0.013,0.139,0,0.108,0.209,0.374,1.599,0,0,0,0,0
"2019-09-18 15:59:01",22553,"GPRMC","135908.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","7B","PTNTHPR,,N,,P,2.9,N*21","PTNTHPR","NaN","N","NaN","P",2.9,"N","21",1,10,0.04,-0.04,0.05,26.36,24.23,24.23,24.23,45.7,45.7,45.7,2964.439,0.021,0.014,0.035,0.024,0.013,0.07,0.049,0.108,0.418,0,0.8,1.68,3.242,0,0,0
"2019-09-18 15:59:02",22554,"GPRMC","135909.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","7A","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",3,0,0.06,-0.02,0.03,26.27,24.26,24.26,24.26,45.71,45.71,45.71,2957.833,0.023,0.019,0.026,0.04,0.091,0.046,0.194,0.432,0.836,0,0.8,0,0,0,0,0
"2019-09-18 15:59:03",22555,"GPRMC","135910.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","72","PTNTHPR,,N,,P,3.0,N*29","PTNTHPR","NaN","N","NaN","P",3,"N","29",5,0,0.07,-0.01,0.03,26.27,24.26,24.26,24.26,45.72,45.72,45.72,2862.046,0.044,0.031,0.009,0.079,0.026,0,0,0.108,0.209,1.494,0,0,3.242,0,0,0
"2019-09-18 15:59:04",22556,"GPRMC","135911.2","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","72","PTNTHPR,,N,,P,3.1,N*28","PTNTHPR","NaN","N","NaN","P",3.1,"N","28",1,10,0.07,-0.04,0.07,26.26,24.26,24.26,24.26,45.68,45.68,45.68,2966.09,0.028,0.033,0.031,0.016,0.039,0.046,0.049,0.216,0,0.374,0,1.68,3.242,0,0,0
"2019-09-18 15:59:05",22557,"GPRMC","135912.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","70","PTNTHPR,,N,,P,3.2,N*2B","PTNTHPR","NaN","N","NaN","P",3.2,"N","2B",3,0,0.14,-0.05,0.08,26.35,24.23,24.23,24.23,45.69,45.69,45.69,3075.089,0.029,0.014,0.022,0.024,0.039,0.046,0.097,0.216,0.418,0.374,0.8,0,0,0,0,23.295
"2019-09-18 15:59:06",22558,"GPRMC","135913.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","71","PTNTHPR,,N,,P,3.4,N*2D","PTNTHPR","NaN","N","NaN","P",3.4,"N","2D",5,0,0.09,-0.04,0.03,26.42,24.25,24.25,24.25,45.67,45.67,45.67,3149.406,0.029,0.016,0.022,0.032,0.013,0.023,0.097,0.216,0.418,0.374,0.8,0,3.242,0,0,23.295
"2019-09-18 15:59:07",22559,"GPRMC","135914.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","76","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,-0.01,0.08,0.05,26.32,24.23,24.23,24.23,45.55,45.55,45.55,3215.466,0.04,0.028,0.013,0.032,0.026,0.07,0,0.216,0.627,0.374,0.8,1.68,3.242,0,12.069,0
"2019-09-18 15:59:08",22560,"GPRMC","135915.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","77","PTNTHPR,,N,,P,3.4,N*2D","PTNTHPR","NaN","N","NaN","P",3.4,"N","2D",3,0,0,0.1,0.1,26.35,24.25,24.25,24.25,45.5,45.5,45.5,3240.239,0.041,0.033,0.026,0.04,0.013,0.093,0.049,0.324,0.209,0.374,0,0,0,0,0,23.295
"2019-09-18 15:59:09",22561,"GPRMC","135916.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","74","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",5,0,-0.01,0.09,0.08,26.39,24.22,24.22,24.22,45.41,45.41,45.41,3203.906,0.037,0.026,0.013,0.024,0.026,0.116,0.097,0.216,0,0,2.399,0,0,6.256,12.069,0
"2019-09-18 15:59:10",22562,"GPRMC","135917.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","75","PTNTHPR,,N,,P,3.4,N*2D","PTNTHPR","NaN","N","NaN","P",3.4,"N","2D",1,10,0.01,0.07,0.06,26.46,24.23,24.23,24.23,45.32,45.32,45.32,3233.633,0.027,0.031,0.026,0.024,0.039,0.046,0.049,0.216,0.418,0,1.599,0,3.242,0,12.069,0
"2019-09-18 15:59:11",22563,"GPRMC","135918.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","7A","PTNTHPR,,N,,P,3.4,N*2D","PTNTHPR","NaN","N","NaN","P",3.4,"N","2D",3,0,-0.01,-0.01,0.03,26.52,24.26,24.26,24.26,45.27,45.27,45.27,3231.981,0.032,0.016,0.013,0.032,0.026,0.07,0.097,0.324,0.418,0.747,0.8,0,0,0,0,0
"2019-09-18 15:59:12",22564,"GPRMC","135919.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","7B","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",5,0,0.03,-0.02,-0.09,26.68,24.27,24.27,24.27,45.22,45.22,45.22,3473.1,0.03,0.026,0.022,0.04,0.013,0.046,0,0.216,0,1.121,0,0,0,0,0,0
"2019-09-18 15:59:13",22565,"GPRMC","135920.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","71","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,-0.05,0.05,-0.01,26.7,24.27,24.27,24.27,45.17,45.17,45.17,3544.114,0.032,0.021,0.031,0.024,0.026,0.209,0,0,0.836,1.121,0.8,1.68,0,0,12.069,0
"2019-09-18 15:59:14",22566,"GPRMC","135921.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","70","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",3,0,-0.06,-0.02,0.08,26.55,24.27,24.27,24.27,45.13,45.13,45.13,3367.404,0.051,0.045,0.018,0.048,0.013,0.07,0,0,0.209,0,0,1.68,3.242,0,0,0
"2019-09-18 15:59:15",22567,"GPRMC","135922.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","73","PTNTHPR,,N,,P,3.4,N*2D","PTNTHPR","NaN","N","NaN","P",3.4,"N","2D",5,0,-0.04,-0.01,0.02,26.5,24.27,24.27,24.27,45.12,45.12,45.12,3532.554,0.034,0.026,0.026,0.008,0,0.023,0.097,0.108,0.209,0,0,1.68,0,0,0,0
"2019-09-18 15:59:16",22568,"GPRMC","135923.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","72","PTNTHPR,,N,,P,3.2,N*2B","PTNTHPR","NaN","N","NaN","P",3.2,"N","2B",1,10,0.02,-0.1,-0.03,26.55,24.25,24.25,24.25,45.01,45.01,45.01,3311.253,0.034,0.035,0.022,0.032,0.026,0.046,0.049,0.108,0.418,0,0.8,0,0,0,0,0
"2019-09-18 15:59:17",22569,"GPRMC","135924.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","75","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",3,0,0,-0.02,-0.05,26.59,24.24,24.24,24.24,44.9,44.9,44.9,3387.222,0.032,0.031,0.022,0.024,0.026,0.023,0.049,0.216,0.836,0.374,0.8,3.36,3.242,0,0,0
"2019-09-18 15:59:18",22570,"GPRMC","135925.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","74","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",5,0,0.02,0.01,-0.07,26.67,24.25,24.25,24.25,44.83,44.83,44.83,3658.068,0.026,0.033,0.018,0.032,0.026,0.023,0.146,0.216,0.836,0,1.599,0,0,0,12.069,0
"2019-09-18 15:59:19",22571,"GPRMC","135926.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","77","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,0.02,0.04,-0.08,26.64,24.25,24.25,24.25,44.77,44.77,44.77,3866.156,0.041,0.033,0.04,0.04,0.039,0.023,0.146,0.216,0.836,0.374,0.8,1.68,0,0,0,0
"2019-09-18 15:59:20",22572,"GPRMC","135927.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","76","PTNTHPR,,N,,P,3.2,N*2B","PTNTHPR","NaN","N","NaN","P",3.2,"N","2B",3,0,0.03,0,-0.06,26.59,24.27,24.27,24.27,44.79,44.79,44.79,4146.911,0.024,0.031,0.031,0.048,0.026,0.046,0,0.108,0.836,0.374,0,0,0,0,0,0
"2019-09-18 15:59:21",22573,"GPRMC","135928.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","79","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",5,0,-0.01,0.02,-0.05,26.58,24.27,24.27,24.27,44.77,44.77,44.77,4008.185,0.029,0.038,0.035,0.016,0.039,0.07,0.097,0.108,0.209,0,1.599,3.36,3.242,0,0,0
"2019-09-18 15:59:22",22574,"GPRMC","135929.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","78","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,0.03,0.02,-0.05,26.55,24.28,24.28,24.28,44.78,44.78,44.78,3770.37,0.038,0.04,0.04,0.032,0.078,0.046,0.243,0.216,0.418,0.374,0,1.68,3.242,0,0,0
"2019-09-18 15:59:23",22575,"GPRMC","135930.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","70","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",3,0,0.01,-0.01,-0.04,26.51,24.27,24.27,24.27,44.78,44.78,44.78,3453.282,0.032,0.026,0.004,0.032,0.026,0.093,0,0.324,0.418,0.374,0,0,0,0,0,0
"2019-09-18 15:59:24",22576,"GPRMC","135931.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","71","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",5,0,-0.02,-0.01,-0.03,26.51,24.27,24.27,24.27,44.78,44.78,44.78,3393.828,0.038,0.016,0.031,0.04,0.026,0.116,0.049,0,0.418,0.747,0,3.36,0,0,0,23.295
"2019-09-18 15:59:25",22577,"GPRMC","135932.3","V","5046.60335","N","00602.84064","E","","","180919","001.6","E","72","PTNTHPR,,N,,P,3.3,N*2A","PTNTHPR","NaN","N","NaN","P",3.3,"N","2A",1,10,-0.01,-0.05,-0.01,26.52,24.28,24.28,24.28,44.79,44.79,44.79,3646.507,0.03,0.028,0.026,0.016,0.026,0.093,0,0.432,0.209,0.374,0.8,0,3.242,0,12.069,0
